idioma,texto_entidade,tipo_entidade,contexto
pt,Mulheres,LOC,"Somos nós que ajudamos nossos patrões a irem trabalhar em ótimas condições mas mesmo assim o nosso regulamento não define o salário mínimo e sobrevivemos da boa vontade dos patronatos ,disse Ana Matilde, representante da associação das mulheres domésticas, AMUEDO, na mesa redonda sobre Mulheres, trabalho doméstico e do cuidado:da valorização ao reconhecimento, que está a decorrer no CCFM, no âmbito das celebrações do mês das mulheres, com apoio da OSISA e União Europeia, através do projecto PAANE."
pt,OSISA,ORG,"Somos nós que ajudamos nossos patrões a irem trabalhar em ótimas condições mas mesmo assim o nosso regulamento não define o salário mínimo e sobrevivemos da boa vontade dos patronatos ,disse Ana Matilde, representante da associação das mulheres domésticas, AMUEDO, na mesa redonda sobre Mulheres, trabalho doméstico e do cuidado:da valorização ao reconhecimento, que está a decorrer no CCFM, no âmbito das celebrações do mês das mulheres, com apoio da OSISA e União Europeia, através do projecto PAANE."
pt,União Europeia,ORG,"Somos nós que ajudamos nossos patrões a irem trabalhar em ótimas condições mas mesmo assim o nosso regulamento não define o salário mínimo e sobrevivemos da boa vontade dos patronatos ,disse Ana Matilde, representante da associação das mulheres domésticas, AMUEDO, na mesa redonda sobre Mulheres, trabalho doméstico e do cuidado:da valorização ao reconhecimento, que está a decorrer no CCFM, no âmbito das celebrações do mês das mulheres, com apoio da OSISA e União Europeia, através do projecto PAANE."
pt,PAANE,ORG,"Somos nós que ajudamos nossos patrões a irem trabalhar em ótimas condições mas mesmo assim o nosso regulamento não define o salário mínimo e sobrevivemos da boa vontade dos patronatos ,disse Ana Matilde, representante da associação das mulheres domésticas, AMUEDO, na mesa redonda sobre Mulheres, trabalho doméstico e do cuidado:da valorização ao reconhecimento, que está a decorrer no CCFM, no âmbito das celebrações do mês das mulheres, com apoio da OSISA e União Europeia, através do projecto PAANE."
pt,AMMCJ,ORG,AMMCJ debate lei das sucessões na Rádio Wimbe em Cabo Delgado
pt,Rádio Wimbe,LOC,AMMCJ debate lei das sucessões na Rádio Wimbe em Cabo Delgado
pt,Cabo Delgado,LOC,AMMCJ debate lei das sucessões na Rádio Wimbe em Cabo Delgado
pt,Ativistas de Pemba,LOC,"Ativistas de Pemba beneficiam de formação sobre Lei da família 9 ativistas na cidade de Pemba beneficiaram da capacitação sobre a Lei de família, com vista a fortalecer os seus conhecimentos e primarem por uma abordagem mais informada quando estiverem em contato com as comunidades."
pt,Pemba,LOC,"Ativistas de Pemba beneficiam de formação sobre Lei da família 9 ativistas na cidade de Pemba beneficiaram da capacitação sobre a Lei de família, com vista a fortalecer os seus conhecimentos e primarem por uma abordagem mais informada quando estiverem em contato com as comunidades."
pt,Pemba,LOC,"A capacitação teve lugar em Pemba, capital da província de Cabo Delgado, norte do país, entre os dias 13 e 14 de Novembro."
pt,Cabo Delgado,LOC,"A capacitação teve lugar em Pemba, capital da província de Cabo Delgado, norte do país, entre os dias 13 e 14 de Novembro."
pt,Lídia Gulele,PER,A formação foi ministrada por Lídia Gulele de forma presencial no âmbito do projeto.
pt,Igualdade de Gênero,ORG, Enriquecendo a participação ativa da sociedade civil para promoção da Igualdade de Gênero e o Empoderamento das mulheres e Raparigas do Programa de Apoio aos atores não Estatais (PAANE).
pt,Empoderamento,ORG, Enriquecendo a participação ativa da sociedade civil para promoção da Igualdade de Gênero e o Empoderamento das mulheres e Raparigas do Programa de Apoio aos atores não Estatais (PAANE).
pt,Raparigas do Programa de Apoio,PER, Enriquecendo a participação ativa da sociedade civil para promoção da Igualdade de Gênero e o Empoderamento das mulheres e Raparigas do Programa de Apoio aos atores não Estatais (PAANE).
pt,PAANE,ORG, Enriquecendo a participação ativa da sociedade civil para promoção da Igualdade de Gênero e o Empoderamento das mulheres e Raparigas do Programa de Apoio aos atores não Estatais (PAANE).
pt,aborto seguro,PER,"O  projeto trabalha na luta contra a violência baseada no gênero, combate às uniões prematuras e assistência para realização do aborto seguro."
pt,WLSA Moçambique,LOC,"Refira_se que o projeto é implementado pelo consórcio composto pelas organizações Fórum Mulher, WLSA Moçambique, Fórum da Sociedade Civil para os Direitos da Criança (ROSC), AMMCJ, Fórum das Associações Femininas de Inhambane (FAFI), Fórum Organizações Femininas do Niassa (FOFEN), Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II."
pt,Fórum da Sociedade Civil para os Direitos da Criança,LOC,"Refira_se que o projeto é implementado pelo consórcio composto pelas organizações Fórum Mulher, WLSA Moçambique, Fórum da Sociedade Civil para os Direitos da Criança (ROSC), AMMCJ, Fórum das Associações Femininas de Inhambane (FAFI), Fórum Organizações Femininas do Niassa (FOFEN), Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II."
pt,ROSC,ORG,"Refira_se que o projeto é implementado pelo consórcio composto pelas organizações Fórum Mulher, WLSA Moçambique, Fórum da Sociedade Civil para os Direitos da Criança (ROSC), AMMCJ, Fórum das Associações Femininas de Inhambane (FAFI), Fórum Organizações Femininas do Niassa (FOFEN), Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II."
pt,AMMCJ,ORG,"Refira_se que o projeto é implementado pelo consórcio composto pelas organizações Fórum Mulher, WLSA Moçambique, Fórum da Sociedade Civil para os Direitos da Criança (ROSC), AMMCJ, Fórum das Associações Femininas de Inhambane (FAFI), Fórum Organizações Femininas do Niassa (FOFEN), Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II."
pt,Fórum das Associações Femininas de Inhambane,LOC,"Refira_se que o projeto é implementado pelo consórcio composto pelas organizações Fórum Mulher, WLSA Moçambique, Fórum da Sociedade Civil para os Direitos da Criança (ROSC), AMMCJ, Fórum das Associações Femininas de Inhambane (FAFI), Fórum Organizações Femininas do Niassa (FOFEN), Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II."
pt,FAFI,LOC,"Refira_se que o projeto é implementado pelo consórcio composto pelas organizações Fórum Mulher, WLSA Moçambique, Fórum da Sociedade Civil para os Direitos da Criança (ROSC), AMMCJ, Fórum das Associações Femininas de Inhambane (FAFI), Fórum Organizações Femininas do Niassa (FOFEN), Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II."
pt,Fórum Organizações Femininas do Niassa,LOC,"Refira_se que o projeto é implementado pelo consórcio composto pelas organizações Fórum Mulher, WLSA Moçambique, Fórum da Sociedade Civil para os Direitos da Criança (ROSC), AMMCJ, Fórum das Associações Femininas de Inhambane (FAFI), Fórum Organizações Femininas do Niassa (FOFEN), Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II."
pt,FOFEN,LOC,"Refira_se que o projeto é implementado pelo consórcio composto pelas organizações Fórum Mulher, WLSA Moçambique, Fórum da Sociedade Civil para os Direitos da Criança (ROSC), AMMCJ, Fórum das Associações Femininas de Inhambane (FAFI), Fórum Organizações Femininas do Niassa (FOFEN), Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II."
pt,Associação de Mulheres Paralegais de Tete,ORG,"Refira_se que o projeto é implementado pelo consórcio composto pelas organizações Fórum Mulher, WLSA Moçambique, Fórum da Sociedade Civil para os Direitos da Criança (ROSC), AMMCJ, Fórum das Associações Femininas de Inhambane (FAFI), Fórum Organizações Femininas do Niassa (FOFEN), Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II."
pt,AMPT,ORG,"Refira_se que o projeto é implementado pelo consórcio composto pelas organizações Fórum Mulher, WLSA Moçambique, Fórum da Sociedade Civil para os Direitos da Criança (ROSC), AMMCJ, Fórum das Associações Femininas de Inhambane (FAFI), Fórum Organizações Femininas do Niassa (FOFEN), Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II."
pt,Sofala,LOC,"Refira_se que o projeto é implementado pelo consórcio composto pelas organizações Fórum Mulher, WLSA Moçambique, Fórum da Sociedade Civil para os Direitos da Criança (ROSC), AMMCJ, Fórum das Associações Femininas de Inhambane (FAFI), Fórum Organizações Femininas do Niassa (FOFEN), Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II."
pt,SOPROC,LOC,"Refira_se que o projeto é implementado pelo consórcio composto pelas organizações Fórum Mulher, WLSA Moçambique, Fórum da Sociedade Civil para os Direitos da Criança (ROSC), AMMCJ, Fórum das Associações Femininas de Inhambane (FAFI), Fórum Organizações Femininas do Niassa (FOFEN), Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II."
pt,Centro Informazione,ORG,"Refira_se que o projeto é implementado pelo consórcio composto pelas organizações Fórum Mulher, WLSA Moçambique, Fórum da Sociedade Civil para os Direitos da Criança (ROSC), AMMCJ, Fórum das Associações Femininas de Inhambane (FAFI), Fórum Organizações Femininas do Niassa (FOFEN), Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II."
pt,Educazione Allo Sviluppo ONLUS,PER,"Refira_se que o projeto é implementado pelo consórcio composto pelas organizações Fórum Mulher, WLSA Moçambique, Fórum da Sociedade Civil para os Direitos da Criança (ROSC), AMMCJ, Fórum das Associações Femininas de Inhambane (FAFI), Fórum Organizações Femininas do Niassa (FOFEN), Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II."
pt,CIES,ORG,"Refira_se que o projeto é implementado pelo consórcio composto pelas organizações Fórum Mulher, WLSA Moçambique, Fórum da Sociedade Civil para os Direitos da Criança (ROSC), AMMCJ, Fórum das Associações Femininas de Inhambane (FAFI), Fórum Organizações Femininas do Niassa (FOFEN), Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II."
pt,União Europeia,ORG,"Refira_se que o projeto é implementado pelo consórcio composto pelas organizações Fórum Mulher, WLSA Moçambique, Fórum da Sociedade Civil para os Direitos da Criança (ROSC), AMMCJ, Fórum das Associações Femininas de Inhambane (FAFI), Fórum Organizações Femininas do Niassa (FOFEN), Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II."
pt,Moçambique,LOC,"Refira_se que o projeto é implementado pelo consórcio composto pelas organizações Fórum Mulher, WLSA Moçambique, Fórum da Sociedade Civil para os Direitos da Criança (ROSC), AMMCJ, Fórum das Associações Femininas de Inhambane (FAFI), Fórum Organizações Femininas do Niassa (FOFEN), Associação de Mulheres Paralegais de Tete (AMPT), Rede de Protecção da Criança em Sofala (SOPROC), e o Centro Informazione e Educazione Allo Sviluppo ONLUS (CIES), que conta com apoio da União Europeia em Moçambique, no contexto do PAANE II."
pt,Maputo,LOC,"Este é o questionamento que juntou várias mulheres, jovens e raparigas, numa marcha, em defesa das trabalhadoras domésticas, na manhã de ontem, 1 de Maio, em Maputo."
pt,Fórum Mulher,ORG,A marcha coordenada pelo Fórum Mulher enquadra_se nas comemorações do dia internacional do trabalhador.
pt,Moçambique,LOC,"Moçambique está a enfrentar uma crise de reprodução social marcada por elevados índices de pobreza, desigualdade, desemprego e conflito político."
pt,Estado,LOC,"Esta sessão examina as implicações de um modelo de desenvolvimento extrativista para o empoderamento econômico das mulheres, o papel do Estado na resposta a esta crise de reprodução social e as formas de resistência por organizações feministas."
pt,Bangladesh,LOC,"Hoje, 24 de Abril, celebramos as 24 horas de ação e solidariedade feminista, recordando as mulheres que morreram em Bangladesh quando o edifício em que elas trabalhavam, costurando roupa de marca, ruiu devido ao excesso de peso."
pt,Maputo,LOC,"Está a decorrer em Maputo, no Museu  da História Natural, o diálogo político  sobre violência contra mulheres, jovens e raparigas no espaço urbano, promovido pelo Movimento das Jovens Feministas de Moçambique (Movfemme) em parceria com o Fórum Mulher."
pt,Museu  da História Natural,LOC,"Está a decorrer em Maputo, no Museu  da História Natural, o diálogo político  sobre violência contra mulheres, jovens e raparigas no espaço urbano, promovido pelo Movimento das Jovens Feministas de Moçambique (Movfemme) em parceria com o Fórum Mulher."
pt,Movimento das Jovens Feministas de Moçambique,ORG,"Está a decorrer em Maputo, no Museu  da História Natural, o diálogo político  sobre violência contra mulheres, jovens e raparigas no espaço urbano, promovido pelo Movimento das Jovens Feministas de Moçambique (Movfemme) em parceria com o Fórum Mulher."
pt,Movfemme,LOC,"Está a decorrer em Maputo, no Museu  da História Natural, o diálogo político  sobre violência contra mulheres, jovens e raparigas no espaço urbano, promovido pelo Movimento das Jovens Feministas de Moçambique (Movfemme) em parceria com o Fórum Mulher."
pt,Fórum Mulher,ORG,"Está a decorrer em Maputo, no Museu  da História Natural, o diálogo político  sobre violência contra mulheres, jovens e raparigas no espaço urbano, promovido pelo Movimento das Jovens Feministas de Moçambique (Movfemme) em parceria com o Fórum Mulher."
pt,Maputo,LOC,"Marcha pelo fim da violência contra mulheres reúne dezenas na capital A Marcha pelo fim da violência contra mulher reuniu dezenas de homens e mulheres na cidade de Maputo, que apesar do calor intenso que se fazia sentir na manhã de sábado, 25 de Novembro, não deixaram de apelar para um mundo mais pacifico para as mulheres."
pt,25 de Novembro,ORG,"Marcha pelo fim da violência contra mulheres reúne dezenas na capital A Marcha pelo fim da violência contra mulher reuniu dezenas de homens e mulheres na cidade de Maputo, que apesar do calor intenso que se fazia sentir na manhã de sábado, 25 de Novembro, não deixaram de apelar para um mundo mais pacifico para as mulheres."
pt,Eduardo Mondlane,PER,"Empunhando dísticos, cartazes, papel de cartão, com canções à mistura, danças, poemas, fizeram o trajecto da estátua de Eduardo Mondlane até à Praça da Independência para dizer basta ao fim da violência contra as mulheres."
pt,Praça da Independência,LOC,"Empunhando dísticos, cartazes, papel de cartão, com canções à mistura, danças, poemas, fizeram o trajecto da estátua de Eduardo Mondlane até à Praça da Independência para dizer basta ao fim da violência contra as mulheres."
pt,Tire,PER,"Tire os olhos de mim, meu corpo não é um bem público Talvez é não, não sei é não."
pt,Sim,PER,"Se eu não disser Sim, é não, nem santas, nem prostitutas, apenas mulheres, não me violes, não me mates, basta o feminicídio não nos matem, nada justifica a violência , foram algumas mensagens patentes nas diversas plataformas."
pt,Marcha,ORG,"A Marcha foi coordenada pelo Fórum Mulher e mais organizações como LBQ Por Ela, ADPP, MOVFEMME, KUTENGA, AESMO e Hixikamwe."
pt,Fórum Mulher,ORG,"A Marcha foi coordenada pelo Fórum Mulher e mais organizações como LBQ Por Ela, ADPP, MOVFEMME, KUTENGA, AESMO e Hixikamwe."
pt,MOVFEMME,ORG,"A Marcha foi coordenada pelo Fórum Mulher e mais organizações como LBQ Por Ela, ADPP, MOVFEMME, KUTENGA, AESMO e Hixikamwe."
pt,KUTENGA,ORG,"A Marcha foi coordenada pelo Fórum Mulher e mais organizações como LBQ Por Ela, ADPP, MOVFEMME, KUTENGA, AESMO e Hixikamwe."
pt,AESMO,ORG,"A Marcha foi coordenada pelo Fórum Mulher e mais organizações como LBQ Por Ela, ADPP, MOVFEMME, KUTENGA, AESMO e Hixikamwe."
pt,Hixikamwe,ORG,"A Marcha foi coordenada pelo Fórum Mulher e mais organizações como LBQ Por Ela, ADPP, MOVFEMME, KUTENGA, AESMO e Hixikamwe."
pt,Ezequiela Muianga,PER,Ezequiela Muianga falou do fardo das mulheres vítimas de violência dentro de um sistema em que não reconhece as mulheres lésbicas.
pt,Associação das Viúvas,ORG,"Por seu turno, a Associação das Viúvas e Mãe Solteiras (AVIMAS) disse estar presente na marcha para chamar atenção da sociedade sobre o preconceito e injustiça que recai sobre a mulher viúva."
pt,Mãe Solteiras,PER,"Por seu turno, a Associação das Viúvas e Mãe Solteiras (AVIMAS) disse estar presente na marcha para chamar atenção da sociedade sobre o preconceito e injustiça que recai sobre a mulher viúva."
pt,AVIMAS,ORG,"Por seu turno, a Associação das Viúvas e Mãe Solteiras (AVIMAS) disse estar presente na marcha para chamar atenção da sociedade sobre o preconceito e injustiça que recai sobre a mulher viúva."
pt,órfã,LOC,"Quando  a mulher se separa do marido/ é viúva, não tem direito sobre alguma coisa, então estamos aqui para falar que a mãe solteira, viúva  e a criança órfã , tem direito na sociedade, disse Isabel Muiambo."
pt,Isabel Muiambo,PER,"Quando  a mulher se separa do marido/ é viúva, não tem direito sobre alguma coisa, então estamos aqui para falar que a mãe solteira, viúva  e a criança órfã , tem direito na sociedade, disse Isabel Muiambo."
pt,Bayano Baly,PER," Na marcha esteve representada a Rede Hopem, que na voz de Bayano Baly, que disse estar na marcha para dar o apoio e solidariedade com esta luta, neste combate  para que se erradique a violência contra as mulheres, a Violencia baseada em gênero ,  e as pessoas com deficiência."
pt,Violencia,ORG," Na marcha esteve representada a Rede Hopem, que na voz de Bayano Baly, que disse estar na marcha para dar o apoio e solidariedade com esta luta, neste combate  para que se erradique a violência contra as mulheres, a Violencia baseada em gênero ,  e as pessoas com deficiência."
pt,Cabo Delgado,LOC,Ação de solidariedade às mulheres de Cabo Delgado e ao povo de Palestina
pt,Palestina,LOC,Ação de solidariedade às mulheres de Cabo Delgado e ao povo de Palestina
pt,nádegas,ORG,"Ora, quando o chapa partiu, eis que tal senhor me enconsta e conheça a fazer movimentos de vaivém (aproveitando do impulso do chapa) e chega a se encostar nas minhas nádegas."
pt,Olhei,LOC,Olhei e vi que tinha um líquido branco e denso.
pt,Lavei_me,PER,"Lavei_me, mas ainda me sinto suja e estuprada."
pt,Énia,PER,"O pior deste drama é imaginar que há quem se apercebeu do acto delinquente e não me alertou; o mais chato ainda, são perguntas absurdas que vão surgindo: mas Énia como pode um homem se masturbar no chapa e você não notar?"
pt,Namoro,PER,"Namoro terminou e no dia seguinte segui sorrindo, leve e solta e com uma vaga para o próximo."
pt,Tenho,LOC,"Tenho rezado, me encontrado e construído a cada dia as mulheres que fui, as mulheres que sou e os seres humanos que hão de vir de mim."
pt,Boca,PER,"Boca aberta que emita um grito, fechada como um assobio."
pt,Panos,PER,Panos rosa ou pretos outros ainda castanhos.
pt,Antros,PER,"Antros, oásis, pântanos ou caminhos capinados, outros bem desertos."
pt,sinfonia,PER,sinfonia.
pt,ánis,LOC,o ánis.
pt,África,LOC,sou África.
pt,África,LOC,África sou.
pt,Sólida,LOC,"Sólida hoje, viva na vida dos meus filhos."
pt,África,LOC,África rasgada em lágrimas na então esfera.
pt,Bela,LOC,Bela e cheia de corres da natureza.
pt,África,LOC,África de bela beleza.
pt,Sou África,LOC,Sou África.
pt,Isabel Jorge,PER,A actriz Isabel Jorge já confirmou a sua presença.
pt,Yolanda Kakana,PER,"Na música conto com a presença da Yolanda Kakana, Sizaquel, Rafael Bata, Sérgio Muiambo, Beauty e a violinista Edinise Nassone."
pt,Sizaquel,PER,"Na música conto com a presença da Yolanda Kakana, Sizaquel, Rafael Bata, Sérgio Muiambo, Beauty e a violinista Edinise Nassone."
pt,Rafael Bata,PER,"Na música conto com a presença da Yolanda Kakana, Sizaquel, Rafael Bata, Sérgio Muiambo, Beauty e a violinista Edinise Nassone."
pt,Sérgio Muiambo,PER,"Na música conto com a presença da Yolanda Kakana, Sizaquel, Rafael Bata, Sérgio Muiambo, Beauty e a violinista Edinise Nassone."
pt,Beauty,LOC,"Na música conto com a presença da Yolanda Kakana, Sizaquel, Rafael Bata, Sérgio Muiambo, Beauty e a violinista Edinise Nassone."
pt,Edinise Nassone,PER,"Na música conto com a presença da Yolanda Kakana, Sizaquel, Rafael Bata, Sérgio Muiambo, Beauty e a violinista Edinise Nassone."
pt,Leo Cote,LOC,"Na poesia estarei com o Leo Cote, Negro, Eurosinanda, Vatsundzuxi os poetas da Tv Surdo."
pt,Negro,LOC,"Na poesia estarei com o Leo Cote, Negro, Eurosinanda, Vatsundzuxi os poetas da Tv Surdo."
pt,Eurosinanda,LOC,"Na poesia estarei com o Leo Cote, Negro, Eurosinanda, Vatsundzuxi os poetas da Tv Surdo."
pt,Vatsundzuxi,LOC,"Na poesia estarei com o Leo Cote, Negro, Eurosinanda, Vatsundzuxi os poetas da Tv Surdo."
pt,Andrea Silva,PER,A apresentação do evento estará a cargo da belíssima Andrea Silva e do jornalista Abdul Remane Ibraimo.
pt,Abdul Remane Ibraimo,PER,A apresentação do evento estará a cargo da belíssima Andrea Silva e do jornalista Abdul Remane Ibraimo.
pt,Inclusão,PER,Inclusão sempre.
pt,Poemas,ORG,"O evento Poemas, Turbantes e Pensamentos com Énia Lipanga deste semestre semestre será online."
pt,Turbantes,LOC,"O evento Poemas, Turbantes e Pensamentos com Énia Lipanga deste semestre semestre será online."
pt,Pensamentos,LOC,"O evento Poemas, Turbantes e Pensamentos com Énia Lipanga deste semestre semestre será online."
pt,Énia Lipanga,PER,"O evento Poemas, Turbantes e Pensamentos com Énia Lipanga deste semestre semestre será online."
pt,Olá,LOC,"Olá, És minha convidada especial para fazer parte do evento: Poemas, Turbantes e Pensamentos com Énia Lipanga."
pt,És,LOC,"Olá, És minha convidada especial para fazer parte do evento: Poemas, Turbantes e Pensamentos com Énia Lipanga."
pt,Poemas,ORG,"Olá, És minha convidada especial para fazer parte do evento: Poemas, Turbantes e Pensamentos com Énia Lipanga."
pt,Turbantes,LOC,"Olá, És minha convidada especial para fazer parte do evento: Poemas, Turbantes e Pensamentos com Énia Lipanga."
pt,Pensamentos,LOC,"Olá, És minha convidada especial para fazer parte do evento: Poemas, Turbantes e Pensamentos com Énia Lipanga."
pt,Énia Lipanga,PER,"Olá, És minha convidada especial para fazer parte do evento: Poemas, Turbantes e Pensamentos com Énia Lipanga."
pt,Turbantes,PER,"Neste evento três em um, vais aprender o segredo para fazer Turbantes, enquanto te embalas num sarau de poesia e por fim, vamos, também, conversar sobre temas do nosso interesse."
pt,Março,PER,"A oficina custa 500 meticais e as inscrições estão abertas até o dia 6 de Março, com a possibilidade de pagar em duas prestações."
pt,Procuro,LOC,Procuro ser uma boa companhia para todas as minhas companhias e faço a questão de estar sempre com os meus em todos seus momentos.
pt,Ponta Douro,LOC,"Realizamos, ontem, no parquinho da Ponta Douro, a primeira oficina de leitura e pintura do *projecto* Palavras que Andam."
pt,Andam,LOC,"Realizamos, ontem, no parquinho da Ponta Douro, a primeira oficina de leitura e pintura do *projecto* Palavras que Andam."
pt,Lwandi Surf,PER,"Porque a leitura não tem tamanho, diminutivo e muito menos fronteiras, as crianças do projeto Lwandi Surf pintaram a sua imaginação e exercitaram a leitura."
pt,Ethale Publishing,PER,"Muito obrigada, Ethale Publishing e Kuvaninga pelo apoio no projecto."
pt,Kuvaninga,PER,"Muito obrigada, Ethale Publishing e Kuvaninga pelo apoio no projecto."
pt,Nádia Munguambe,PER,"Nádia Munguambe, estamos juntas e menstruadas."
pt,Olá,PER,Olá família.
pt,FICAR,ORG,A campanha A SOBREVIVÊNCIA delas não lhes permite FICAR EM CASA continua.
pt,Maputo,LOC,Conseguimos proteger cerca de 11 mil vendedeiras dos mercados de Maputo e Matola graças ao grande Contributo da associação h2nmozambique em 10 mil máscaras (financiadas pela Noruega) e de ajudas valiosas das estilistas Paula Cuna e Iria Marina Adriano.
pt,Matola,LOC,Conseguimos proteger cerca de 11 mil vendedeiras dos mercados de Maputo e Matola graças ao grande Contributo da associação h2nmozambique em 10 mil máscaras (financiadas pela Noruega) e de ajudas valiosas das estilistas Paula Cuna e Iria Marina Adriano.
pt,Contributo,ORG,Conseguimos proteger cerca de 11 mil vendedeiras dos mercados de Maputo e Matola graças ao grande Contributo da associação h2nmozambique em 10 mil máscaras (financiadas pela Noruega) e de ajudas valiosas das estilistas Paula Cuna e Iria Marina Adriano.
pt,Noruega,LOC,Conseguimos proteger cerca de 11 mil vendedeiras dos mercados de Maputo e Matola graças ao grande Contributo da associação h2nmozambique em 10 mil máscaras (financiadas pela Noruega) e de ajudas valiosas das estilistas Paula Cuna e Iria Marina Adriano.
pt,Paula Cuna,PER,Conseguimos proteger cerca de 11 mil vendedeiras dos mercados de Maputo e Matola graças ao grande Contributo da associação h2nmozambique em 10 mil máscaras (financiadas pela Noruega) e de ajudas valiosas das estilistas Paula Cuna e Iria Marina Adriano.
pt,Iria Marina Adriano,PER,Conseguimos proteger cerca de 11 mil vendedeiras dos mercados de Maputo e Matola graças ao grande Contributo da associação h2nmozambique em 10 mil máscaras (financiadas pela Noruega) e de ajudas valiosas das estilistas Paula Cuna e Iria Marina Adriano.
pt,Recebemos,PER,"Recebemos igualmente, máscaras doadas por artistas, ativistas e amigos!"
pt,Gércia Xavier,PER,Para quem tiver uma capulana também aceitamos pois a Gércia Xavier se ofereceu a costurar máscaras para nossa campanha a custo zero.
pt,FICAR,ORG,A campanha A SOBREVIVÊNCIA delas não lhes permite FICAR EM CASA conseguiu abranger boa parte dos mercados da cidade de maputo em uma semana de distribuição intensiva de máscaras.
pt,Grossista,PER,"Trata dos mercados Grossista, Fajardo, Central, Xipamanine, Mandela, povo, Luis Cabral (Brigada), Vulcano, Mafalala e Mercado do peixe onde as ativistas distribuíram um total de 5000 máscaras de capulana que respeitam as recomendações do Ministério da Saúde como forma de proteger as vendedeiras."
pt,Fajardo,PER,"Trata dos mercados Grossista, Fajardo, Central, Xipamanine, Mandela, povo, Luis Cabral (Brigada), Vulcano, Mafalala e Mercado do peixe onde as ativistas distribuíram um total de 5000 máscaras de capulana que respeitam as recomendações do Ministério da Saúde como forma de proteger as vendedeiras."
pt,Central,LOC,"Trata dos mercados Grossista, Fajardo, Central, Xipamanine, Mandela, povo, Luis Cabral (Brigada), Vulcano, Mafalala e Mercado do peixe onde as ativistas distribuíram um total de 5000 máscaras de capulana que respeitam as recomendações do Ministério da Saúde como forma de proteger as vendedeiras."
