idioma,texto_entidade,tipo_entidade,contexto
es,Cuestionarse,LOC,"Cuestionarse, incitar al diálogo para poder llegar a diversas conclusiones que te ayuden a entender el tema."
es,¿,LOC,"Al insultar pregúntate, ¿a quién estoy oprimiendo?"
es,Somos,PER,"Cada vez somos más, Sacamos la voz, Somos juzgadas, Al violador lo perdonaron, A ella no."
es,Abusadas,LOC,"Cada vez somos más, Reclamando el nombre de todas las muertas, Las violadas, Violentadas, Abusadas, Explotadas; Cada vez somos más, Y no nos más a callar, Porque aquellas que les cortaron la voz, Las volveremos a reclamar; Por todas nuestras compañeras, Que no han podido luchar, Porque el Estado les arrebató la justicia, Y se vendaron los ojos como si nada."
es,Explotadas,LOC,"Cada vez somos más, Reclamando el nombre de todas las muertas, Las violadas, Violentadas, Abusadas, Explotadas; Cada vez somos más, Y no nos más a callar, Porque aquellas que les cortaron la voz, Las volveremos a reclamar; Por todas nuestras compañeras, Que no han podido luchar, Porque el Estado les arrebató la justicia, Y se vendaron los ojos como si nada."
es,Nuestro,PER,"Nuestro cuerpo está diseñado para disfrutar del placer, por algo existen las zonas_erógenas y comenzar a cuestionarse o catalogarlo de algo impropio solo se convertirá es un estigma que muchas veces no te dejará sentirte a gusto o libre."
es,Aceptarse,PER,  Aceptarse y quererse.
es,Permítete,PER,"Permítete darte un espacio para tu propio deleite, averiguar tu deseo y vivirlo de manera plena."
es,¿,LOC,"dejar de lado ocasiones tan simples como una comida familiar, que a la hora de conseguir la meta, dificultan que se logre. ¿"
es,Mucha,PER,Mucha paciencia y auto amor.
es,Chile,LOC,Feministas_pioneras en Chile.
es,Movimiento Pro Emancipación,ORG,Las mujeres que dieron vida al Movimiento Pro Emancipación de las Mujeres_de_Chile pertenecían tanto a la nueva generación de profesionales_femeninas como a mujeres_trabajadoras de destacada trayectoria_sindical.
es,Olga_Poblete,LOC,"Junto a Elena_Caffarena y a Marta_Vergara, el grupo de mujeres que lideró el grupo estaba compuesto por Flora_Heredia, Graciela_Mandujano, Evangelina_Matte, Aída_Parada, Olga_Poblete, María_Ramírez, Eulogia_Román, Clara_Williams_de_Yunge."
es,Chile,LOC,"Luego de estadías en Europa con el propósito de estudiar, trabajar o simplemente para conocer el Viejo_Mundo, regresaron a Chile en la década de 1930 para emplearse en agencias_estatales que las pusieron en contacto con la situación social del país."
es,Movimiento Pro Emancipación,ORG,"María_Ramírez y Eulogia_Román, también importantes líderes de la directiva del Movimiento Pro Emancipación de las Mujeres_de_Chile, provenían de la clase_obrera, eran militantes destacadas del Partido_Comunista y su principal motivación al adherirse a la creación del MEMCH era terminar con la doble opresión que, a su juicio, padecían las trabajadoras_chilenas, la de clase y la de género."
es,Francia,LOC,"En 1872, este término se usaría negativamente al publicar flyers en contra de las sufragistas y la igualdad_de_derechos en Francia."
es,Saben,LOC,"Saben que es inapropiado, así que lo hacen en secreto, lejos de los ojos de los demás."
es,Sanciona,LOC,"Sanciona a aquellas personas que por cualquier medio capten, graben, filmen o fotografíen imágenes, vídeos."
es,Además,LOC,"Además, en el caso del que capte y difunda sea la misma persona, se aumentan las penas (artículo 161 C Código Penal)."
es,capte,PER,"Además, en el caso del que capte y difunda sea la misma persona, se aumentan las penas (artículo 161 C Código Penal)."
es,Captación,LOC," Captación y, o difusión de imágenes de los genitales u otra parte íntima del cuerpo de otra persona con fines de significación sexual en un lugar público y sin su consentimiento."
es,Presidio_menor,LOC,"Pena, Presidio_menor en su grado mínimo, 61 días a 540 días y multa de 5 a 10 UTM, 243.705 a 487.410."
es,Pena,LOC,"Pena, Presidio menor en su grado mínimo, 61 días a 540 días y multa de 10 a 20 UTM, 487.410 a 974.820."
es,Presidio menor,LOC,"Pena, Presidio menor en su grado mínimo, 61 días a 540 días y multa de 10 a 20 UTM, 487.410 a 974.820."
es,Pena,LOC,"Pena, Presidio_menor en su grado mínimo a medio, 61 días a 3 años y multa de 20 a 30 UTM, 974.820 a 1.462.230."
es,Presidio_menor,LOC,"Pena, Presidio_menor en su grado mínimo a medio, 61 días a 3 años y multa de 20 a 30 UTM, 974.820 a 1.462.230."
es,Amplia,PER,"Amplia la figura del abuso_sexual y penaliza a aquellos que lo cometieren contra una persona mayor de 14 años y se realice por sorpresa u otra maniobra que no suponga consentimiento de la víctima, Abuso_sexual, artículo 366 Código_Penal."
es,Presidio_menor,LOC,"Pena, Presidio_menor, grado mínimo a medio, 61 días a 3 años."
es,Castiga,LOC,"Castiga el acoso_sexual en lugares públicos o de libre acceso al público, cuando sin el consentimiento de la víctima, el autor realiza un acto de significación_sexual capaz de provocar intimidación, hostilidad o humillación en contra de ella."
es,Pena,LOC,"Pena, Presidio menor en su grado mínimo a medio, 61 días a 3 años y multa de 20 a 30 UTM, 974.820 a 1.462.230."
es,Presidio menor,LOC,"Pena, Presidio menor en su grado mínimo a medio, 61 días a 3 años y multa de 20 a 30 UTM, 974.820 a 1.462.230."
es,Prisión,LOC,"Pena, Prisión en su grado medio a máximo, 541 días a 5 años y multa de 5a 10 UTM 241.765 a 483.530."
es,Consejos,ORG,Consejos para no usar estereótipos.
es,Interactúa,LOC,Interactúa con diferentes grupos de personas Lo mejor para dejar los estereotipos de lado es tener la experiencia de conocer a las personas que juzgas.
es,Sacar,LOC,Sacar los prejuicios negativos y transformarlos desde una mirada amorosa y respetuosa contigo y con los demás.
es,Cómo,LOC,Cómo criar desde una mirada feminista?
es,Muñecas,LOC,"Muñecas para niñas, helicópteros para niños."
es,Enseñar,PER,Enseñar que estas cosas son culturales y no naturales es esencial.
es,Rechaza,PER,Rechaza la obligación de gustar.
es,Dile,PER,"Dile que, si algo le incomoda, se queje, lo diga, grite."
es,Feminismo,PER, Feminismo y feminidad no se excluyen mutuamente.
es,Dile,PER,"Dile que su cuerpo le pertenece a ella y solo a ella, añade."
es,Irrealidades,LOC,"Irrealidades, el porno."
es,haya comunicación,PER,"Si se quiere filmar, por lo menos que sea de una manera real, cuerpos comunes, donde haya comunicación, una muestra de cariño, de atención, que se escuchen y haya muestra de decisiones con consentimiento."
es,Sentirte,LOC,Sentirte acompañada y que no estás sola en todo eso.
es,Chile,LOC,Situación del aborto en Chile 2021.
es,¿,LOC,"Es evidente que los abortos seguirán ocurriendo porque las tres_causales no son suficientes y porque en estricto rigor no las están cumpliendo, así que lo único que quedaría es ir por el mercado_negro, donde no hay regularización, donde la vida de la mujer o la niña esta puesta en total riesgo, en condiciones que claramente son insolubles porque el promedio no tiene para pagar una clínica privada en el extranjero, en condiciones donde no hay control, donde se desangran y no pueden ir a un hospital porque serán penalizadas. ¿"
es,ITS,ORG,"El gobierno necesita hacer un buen plan de aborto, donde haya prevención, ESI en todas las escuelas, donde enseñen a utilizar preservativos, que informen sobre las ITS, el consentimiento, qué es una violación."
es,Mucha,PER,"Mucha razón a la frase, para que quienes no están a favor del aborto, también se debe pensar cuando nace y comienza a desarrollar su vida."
es,estén,LOC,"Gran parte de quienes se realizan un aborto es porque no tienen los recursos necesarios para mantener la vida de un bebé, no quieren que estén en ambientes de violencia y sufrimiento, que pasen hambre, tengan que llegar a prostituirse porque en el lugar que viven no tienen acceso a un trabajo, no tener la oportunidad de una educación, una posibilidad a estudiar."
es,Meditar,LOC,"Meditar ciertamente no es para todas las personas, por lo que también."
es,Realiza,LOC,"Realiza ejercicio aunque sea dos veces a la semana, más aún en cuarentena, que al estar en un ambiente de poco espacio, se necesita con mayor razón."
es,Cuida,LOC,"Cuida tu sueño este tips es muy valioso, ya que el dormir es una de las actividades más importantes para que nuestro cuerpo descanse y realice todas sus funciones que nos ayudarán a comenzar bien el día."
es,Organiza,LOC,"Organiza tu día y semana, mantenerse con actividades es lo mejor para tu salud_mental, ya que abrirá tu mente y compartirás otros espacios que con el tiempo te ayudarán a no tener pensamientos_negativos o ideas que no sean positivas."
es,Necesitamos,PER,"Necesitamos empatía, comprensión, atención, un lugar_seguro donde podamos compartir_experiencias para comenzar a sanar e intentar hacer tu vida sin pánico al salir a la calle."
es,Camina,LOC,Camina con confianza.
es,buscará,PER,Cuando un agresor quiere hacer su golpe generalmente buscará a personas que se vean débiles y poca cosa por lo que la confianza es primordial.
es,Avísale,PER,Avísale a alguien tu ubicación o cuenta al lugar que irás a una persona de confianza.
es,Carga,LOC,Carga con algún objeto de autodefensa.
es,También,PER,También se pueden encontrar gratis por YouTube.
es,Práctica,LOC,Práctica tu forma de defenderte.
es,Mantener,PER,Mantener la calma en todo momento En situaciones así lo más probable es que nos de pánico y no responderemos de la mejor manera.
es,Lamentablemente,PER,Lamentablemente esta situación es una realidad y todas y todes deberíamos saber cómo defendernos y cómo actuar frente a estas circunstancias.
es,Denuncia,LOC,Denuncia por violencia_intrafamiliar.
es,Carabineros,ORG,"Las denuncias se pueden realizar en los Juzgados_de_Familia, Carabineros, la Policía_de_Investigaciones o el Ministerio_Público."
es,¿,LOC,"En el caso de que exista constatación de lesiones, se puede denunciar en el Tribunal_de_familia o directamente en las Fiscalías_del_Ministerio_Público. ¿"
es,¿,LOC,Para realizar la denuncia basta con el testimonio de la afectada. ¿
es,También,PER,También tienen derecho a solicitar que su identidad se mantenga en secreto. ¿
es,¿,LOC,También tienen derecho a solicitar que su identidad se mantenga en secreto. ¿
es,agresor?SÍ,ORG,Puedes denunciar violencia_intrafamiliar si no estás casada o no vives con el agresor?SÍ.
es,La ley,LOC,"La ley de Violencia_Intrafamiliar, VIF, contempla denuncias en contra del marido o ex_marido, del conviviente o ex_conviviente, incluyendo a pololos o ex_pololos, siempre que existan hijos o hijas en común. ¿"
es,¿,LOC,"La ley de Violencia_Intrafamiliar, VIF, contempla denuncias en contra del marido o ex_marido, del conviviente o ex_conviviente, incluyendo a pololos o ex_pololos, siempre que existan hijos o hijas en común. ¿"
es,Qué,LOC,Qué tipo de medidas de protección puede dictar el juez o jueza?
es,Ingresarte,ORG,"Por ejemplo, Ingresarte a una casa de acogida."
es,Prohibir,PER, Prohibir a quien ejerce la violencia acercarse al establecimiento_educacional donde asisten sus hijos o hijas.
es,Carabineros,ORG,Solicitar a Carabineros rondas periódicas a tu domicilio.
es,Información,ORG,Información.
es,Adicciones,ORG,Adicciones.
es,Límites,PER,Límites.
es,Decir,LOC,"Decir que no aunque cueste hacerlo porque cuando los dejan de respetar ya no hay vuelta atrás, los seguirán haciendo porque perdieron el respeto de tu persona."
es,Distancia,PER, Distancia.
es,Así,PER,"Así como los límites, cuando en aquel lugar se pierde respeto lo mejor es alejarse."
es,Di,PER,"Di lo que sientes y expresa tu pesar para ver si hay algún diálogo pero si la respuesta es negativa no esperes mucha cooperación, compañera o compañere."
es,Salir,LOC,"Salir de estos ambientes es complicado pero no imposible, son decisiones con gran responsabilidad y así mismo se deben tomar con respeto hacia ti, ver que es lo mejor para tu felicidad y tu bienestar."
