id,country,texto,hashtags,doc_origin,source,date,manual_theme,url,notes,idioma
Inglaterra_0100,Inglaterra,"I rediscovered this video yesterday and WOW the shameless outward and internalised misogyny is RIFE. This @gmb video is from two years ago, but MY GOD it doesn’t age well. ⠀ In this video Kelsey Beth Crossley calmly and gently explains why she doesn’t enjoy being told to smile by strange men on the tube, and she is interrupted about 10 times by both Andy West and the presenters. It’s almost painful to rewatch. ⠀ I was asked to comment on this at the time, because my work was credited in the byline of the piece. So I wrote an article for the I News about my feelings. I’d never written an article before so I was extremely nervous about getting the words out... but hey, if your passionate and ahem *angry* enough, it just comes to you.⠀ I urge you to watch this video ALL THE WAY THROUGH and see what we are dealing with here. I can’t decide what my favourite line is... it’s either “feminist idiots” or “BUT HAVE YOU TRIED BEING A MAN ON TWITTER.” 😭😭😭😭 Gosh it’s so hard. Really hard.⠀ If you’d like to read the piece I wrote in response to this it can be found in my bio!⠀ I would LOVE to hear your responses to this video pleaseeeeeee","['100', 'Legenda', 'Inglaterra']",INGLATERRA.docx,DOCX Original,,,,,Ingles
Inglaterra_0101,Inglaterra,"!!️ IMPORTANT!!️ Sexual harassment has a *severe* impact on women and marginalised genders mental health. It causes anxiety, depression, trauma, and dictates how we make hundreds of tiny decisions throughout the entire day. It impacts *every* part of our lives, and it makes those tiny -what should be mundane - decisions feel HUGE. But when the thing causing this anxiety is your boss? Not only that, but someone you live in a close proximity too? And your complaints or concerns are being ignored? I can’t imagine how destructive and isolating the impact of that would have been. The harassment Jaysley Beck endured from her army boss should not under *any* circumstances be downplayed as a factor in what happened to her. And nor should the accountability of the army - these things do not happen in a vacuum. They happen because some men can and will abuse their positions of power. They happen because of patriarchy. They happen because of misogyny going unchecked, ignored and unchallenged. They happen because they have been allowed to happen. And what about women? Well, women have been forced and socialised to make sure men don’t feel rejected. To keep men happy. Not wound their fragile egos. Constantly appease and be polite as to not appear rude, for fear of repercussions. So we don’t get treated aggressively. So we don’t upset them. So we don’t get called frigid. So we don’t make a scene or cause a fuss. So we don’t get killed. Because an insecure man with a wounded ego can be a very dangerous thing. Because we have been told that we are responsible for for men’s feelings and actions. It’s fucking exhausting. And it’s fucking unfair. Harassment ruins lives. It ruins opportunities for women and marginalised groups. It makes your world smaller. It has real life consequences, and It’s fundamentally a symptom and an aggravating factor of gender inequality. We will never be equal until we feel safe. RIP Jaysley. Sending so much support to your family and friends ❤️‍🩹 This shouldn’t have happened.","['Legenda', '101', 'Inglaterra']",INGLATERRA.docx,DOCX Original,,,,,Ingles
Inglaterra_0102,Inglaterra,"Did you know almost 2/3 women have been sexually harassed at work? Well...if you follow this page, you’re probably not that surprised. A new study from the Trades Union Congress has revealed that 2/3 women experience harassment, bullying or verbal abuse at work & that most victims do not report for fear of not being believed, or wanting to damage future career prospects or work relationships. I’m sorry...#MeToo has gone too far WHO? WHAT?? Just no! We have always needed more than just a hashtag or infographic to create meaningful actionable change, and make women and marginalised folk feel safer in public spaces - but these statistics are so depressing! It’s been 5 years since MeToo, and we are still living in a time where women are scared to speak out about being harassed for fear of losing their jobs. Has much progress really been made? Perhaps the awareness around MeToo has meant more people can recognise acts of harassment for what they are, but has the culture on a whole changed enough? If looking at the business sector in this country is anything to go by, the recent allegations against the CBI really say it all. I had a look into the prevalence of workplace harassment when doing my photo series #frontlineharassment - speaking to key workers during the time of the pandemic about their experiences being harassed at work. This was at a time where we were all clapping for carers & NHS workers, when at the same government was giving out pitiful pay rises. It sparked a huge conversation around workplace safety, harassment claims and how little women are appreciated in key worker roles. We know it’s not just frontline workers who experience daily harassment, it’s everyone else apparently too. (or as the survey points out - 62% of women age 25-34) These figures are unacceptable in a modern functioning society. Women and people of marginalised genders will never truly be equal to men if we are constantly being tormented in our place of work, alongside all the other forms of discrimination we already face. How many more years is it going to take???? #safespace #workplaceharassment #endharassment #endworkplaceabuse #endabuse #endworkplacebullying","['#MeToo', '#endworkplaceabuse', 'Inglaterra', '#endharassment', '#endabuse', '#endworkplacebullying', '102', '#workplaceharassment', '#safespace', 'Legenda', '#frontlineharassment']",INGLATERRA.docx,DOCX Original,,,,,Ingles
Inglaterra_0103,Inglaterra,"What do you think is a parent's (and mother's) responsibility when they have a son who is exhibiting abusive behaviors? I am always hesitate to talk about mothers when discussing abusive men because it so quickly becomes ""how can we find a woman to blame?"" But equally teaching young boys (as a society, not just as parents) about respect, empathy and emotional regulation, key to the creation of men who have healthy relationships. Also after watching George convince all the other contestants and the ""experts"", it is satisfying to see that his mum has him figured out (well mostly I wouldn't say ""overprotective"" personally). (This is part of my Married at First Sight series, for much more check out my Patreon link in the bio) #britishtv #realitytv #smashthepatriarchy #datingmemes #marriedatfirstsight #mafs #abusiverelationship #mafsuk #motherhood #redflags #redflag #feminist #feminism #intersectionalfeminist #feministaf #misogyny #feminismisforeverybody #smashthepatriarchy #motherofboys #redflagsinmen #marriagememes #controllingrelationship #toxicrelationships #healthyrelationship #domesticviolenceadvocate #feministmemes #feminismisforeverybody #smashthepatriarchy #domesticviolenceawareness #emotionalabuse #boymum #domesticviolence #misogyny #domesticabuse","['#controllingrelationship', '#intersectionalfeminist', '#feminist', '#redflag', '#realitytv', '#redflagsinmen', '#misogyny', '#healthyrelationship', '#boymum', '#abusiverelationship', '#redflags', '#datingmemes', '#feminismisforeverybody', '#domesticviolenceadvocate', '#domesticviolence', '#smashthepatriarchy', '#emotionalabuse', 'Inglaterra', '#marriagememes', '#mafsuk', '#domesticviolenceawareness', '#feministaf', '#domesticabuse', '#feministmemes', '103', '#motherofboys', '#toxicrelationships', '#britishtv', '#marriedatfirstsight', '#mafs', '#feminism', 'Legenda', '#motherhood']",INGLATERRA.docx,DOCX Original,,,,,Ingles
Inglaterra_0104,Inglaterra,"I love watching women on TV support each other and hold their male family members to account. Shake needed to hear this, for his own future happiness as well as Deeptis. I think part of love is telling people to the truth. I am also glad she didn't do what other people have done when Shake has asked for advice, which is dismiss the importance of sexual attraction. I do find it interesting that the mothers are always the ones taking the lead in these ""meet the parents"" shows. Mothers are presumed to be the ones to take on the emotional labour of discussing their children's feelings with them, to be the most interested in their children getting married and to hold the keys to the fiancé entering the family. #motherhood #beingamother #womenempoweringotherwomen #womensupportingwomen #womenhelpingwomen #redflags🚩 #misogyny #intersectionality #gettingmarried #marriage101 #loveisblind #loveisblindnetflix #loveisblindseries #loveisblindtv #loveisblindmemes #loveisblindedit #misogyny #feminist #feminism #intersectionalfeminist #feministaf #womensupportingwomen❤️ #femaleempowerment #feminismisforeverybody #smashthepatriarchy #womensupportwomen #datingredflags #netflix #redflags #dating101 #realitytv","['#intersectionalfeminist', '#femaleempowerment', '#feminist', '#womensupportwomen', '#datingredflags', '#realitytv', '#misogyny', '#gettingmarried', '#redflags', '#feminismisforeverybody', '#loveisblindedit', '#loveisblind', '#smashthepatriarchy', '#intersectionality', '#loveisblindtv', 'Inglaterra', '104', '#loveisblindmemes', '#netflix', '#beingamother', '#womenhelpingwomen', '#loveisblindnetflix', '#womenempoweringotherwomen', '#feministaf', '#dating101', '#marriage101', '#womensupportingwomen', '#loveisblindseries', '#feminism', 'Legenda', '#motherhood']",INGLATERRA.docx,DOCX Original,,,,,Ingles
Inglaterra_0105,Inglaterra,"I find it interesting when cis men talk about wanting large families, especially single men. They very rarely acknowledge that they are talking about a woman they haven't even met yet risking her life and her health to achieve this dream of his. Men who have this dream are very unlikely to take on the burden of labour of a large family after the birth either. Over the past half-century, fathers in America nearly tripled their child care time from 2.5 hours per week in 1965 to seven hours per week in 2011. But, over this period, women’s parenting time too has increased – from 10 hours per week in 1965 to 14 hours per week in 2011. This pattern repeats in the UK. When considering time spent in child care plus time spent in housework and working for pay, the birth of a baby increased mothers’ total workload by 21 hours per week. In contrast, fathers’ total workload increased by only 12.5 hours per week. This represents a 70 percent greater increase in workload for women compared to men. These differences cannot be explained away by differences in paid work hours or breastfeeding With this in mind a man wanting a large family isn't the same as a woman wanting one. I will discussing this season further on my Patreon, link in the bio! #loveisblind #loveisblindnetflix #loveisblindmemes #loveisblind3 #loveisblindseason3 #childfree #feminist #feminism #intersectionalfeminist #feministaf #britishtv #realitytv #mentalload #feminismisforeverybody #smashthepatriarchy #reproductivelabor #unpaidlabor #childcare #genderequality #genderroles #familyman #childraising #bigfamily #childfreelife #datinglife #carework #toxicrelationships #dating101 #notallmen #healthyrelationship","['#intersectionalfeminist', '#feminist', '105', '#realitytv', '#reproductivelabor', '#childfree', '#childraising', '#bigfamily', '#healthyrelationship', '#childcare', '#carework', '#mentalload', 'Legenda', '#loveisblind', '#smashthepatriarchy', 'Inglaterra', '#loveisblindmemes', '#familyman', '#notallmen', '#childfreelife', '#feministaf', '#loveisblindnetflix', '#dating101', '#datinglife', '#loveisblind3', '#loveisblindseason3', '#genderroles', '#toxicrelationships', '#unpaidlabor', '#genderequality', '#britishtv', '#feminism', '#feminismisforeverybody']",INGLATERRA.docx,DOCX Original,,,,,Ingles
Inglaterra_0106,Inglaterra,"It’s hard to pinpoint exactly what the worst part of these cards are... I’m torn between: •the gross patriarchal / sexist messaging this sends to young boys about their sisters and mothers place in the world. • the perpetuating of misogynistic tropes & harmful stereotypes about women, daughters and wives • overtones of normalising coercive control & DA • and the depressing reality that these photoshoots were if not organised by - were signed off, approved and thought to be harmless holiday fun the woman in the family...😩 Any more to add to the list???","['106', 'Legenda', 'Inglaterra']",INGLATERRA.docx,DOCX Original,,,,,Ingles
Inglaterra_0107,Inglaterra,"“You might be asked to give a presentation, go to a business dinner, or attend an event specifically because ‘they need more women’. Always laugh off this complete insult to your worth as a human being and never make a big deal about it.” For more hilarious tips from Sarah Cooper of @thecooperreview on how to make it as woman in a male-dominated workplace, see Stylist.co.uk/life now. #careers #feminism #illustration #advice","['#illustration', '107', 'Inglaterra', '#careers', '#advice', '#feminism', 'Legenda']",INGLATERRA.docx,DOCX Original,,,,,Ingles
Inglaterra_0108,Inglaterra,"By this time next week, the average full-time female employee in the UK stops earning for the year compared to the average full-time man. Help Stylist raise awareness of the gender pay gap by going to Stylist.co.uk/EqualPayDay and urging your company to get involved. #equalpayday #feminism #equality","['Inglaterra', '108', '#equality', '#feminism', 'Legenda', '#equalpayday']",INGLATERRA.docx,DOCX Original,,,,,Ingles
Inglaterra_0109,Inglaterra,"If there’s ever been a reminder that we need to fight for – and protect – our rights as women, surely it’s today. Women in the UK are still paid significantly less than men, and tomorrow marks the point in the year when the average woman in full-time work effectively stops earning. And so in recognition of the UK’s 18.1% gender pay gap, we’ll be leaving work 18% early. Want to join our campaign? Follow the link in our bio to find out more. #EqualPayDay #feminism #equality","['Inglaterra', '#EqualPayDay', '109', '#equality', '#feminism', 'Legenda']",INGLATERRA.docx,DOCX Original,,,,,Ingles
Inglaterra_0110,Inglaterra,"The message is clear: women's acceptance into the business world is conditional on them looking and dressing a certain way. These women are expected to wear painful high heels, uncomfortable clothes, spend hours on their hair and make up (as well as a lot of money), only then will Lord sugar and his associates listen to their business plans. And don't pretend that this isn't gendered just because the men wear suits: it takes five minutes to put a suit on. The all female semi-final introduction could have gone so many ways, and they choose this way, how regressive. (I have edited down the orgainal introduction) #misogyny #womensempowerment #feministquotes #feminist #feminism #hyperfemininity #femaleempowermentquotes #womenshistorymonth #feministblogger #girlpower💪 #womensmonth #bossbabe #girlboss #smashthepatriarchy #empoweringwomen #femaleempowermentquotes #feministaf #womensupportingwomen❤️ #womensmonth #feminismisforeverybody #feminine #businessmindset #hustlemindset #feminismisforeverybody #feministaf #intersectionalfeminism #intersectionalfeminist #hustlehard #feminist #feminism #realitytv #uktv #theapprentice #theapprentice2022 #theapprenticeuk #theapprenticetvshow","['#intersectionalfeminist', '#feminist', '#realitytv', '#misogyny', '#feminine', '#empoweringwomen', '#femaleempowermentquotes', '#feminismisforeverybody', '#feministblogger', '#theapprentice2022', '#smashthepatriarchy', '#womensmonth', 'Inglaterra', '#intersectionalfeminism', '#womenshistorymonth', '#womensempowerment', '#hyperfemininity', '#bossbabe', '#feministaf', '#feministquotes', '#hustlemindset', '#uktv', '#theapprenticetvshow', '#girlboss', '#theapprentice', '110', '#businessmindset', '#womensupportingwomen', '#theapprenticeuk', '#feminism', 'Legenda', '#hustlehard', '#girlpower']",INGLATERRA.docx,DOCX Original,,,,,Ingles
Inglaterra_0111,Inglaterra,"Throughout history, people, particularly women, from the upper classes would showcase their wealth through uncomfortable fashions, for example, heavy fabrics, items you need someone else to help you put on, or fashions that restrict your movement and therefore ability to work. Anything that makes it harder to work, showcases that you don't need to work, you are too wealthy for that. Especially for women, where class is a larger factor than men in how much work they were expected to perform. A lower class woman would have to earn money for the household as well as perform domestic labour, a higher class woman could have servants or slaves perform domestic labour and her restricted freedom would make her a trophy of her husband’s wealth. In modern USA, the top 20% of Americans owned 86% of the country's wealth and the bottom 80% of the population owned 14%. Americans have the highest income inequality in the rich world and over the past 20–30 years Americans have also experienced the greatest increase in income inequality among rich nations. On Selling Sunset, they throw around numbers like 20 million without batting an eyelid, they are part of the wealthy elite created by hypercapitalism. No wonder they act like Marie Antoinette. (I have SO MUCH more to say about Selling Sunset, which I will be sharing with my Patreon subscribers, you can enjoy the fun by subscribing at link in my bio) #capitalism #wealthinequality #sellingsunsetnetflix #sellingsunsettv #sellingsunset #sellingsunsetseason6 #realitytv #netflix #realitytvjunkie #capitalismkills #hypercapitalism #capitalismsucks #fuckcapitalism #wealthequality #fashionhistory #realitytv #inequality #taxtherich #incomeinequality","['#capitalismkills', '#taxtherich', '#sellingsunset', '#wealthinequality', '#realitytv', '#inequality', '#wealthequality', '#realitytvjunkie', '111', '#incomeinequality', '#fashionhistory', 'Legenda', '#sellingsunsetnetflix', 'Inglaterra', '#hypercapitalism', '#netflix', '#capitalism', '#sellingsunsettv', '#sellingsunsetseason6', '#capitalismsucks', '#fuckcapitalism']",INGLATERRA.docx,DOCX Original,,,,,Ingles
Inglaterra_0112,Inglaterra,"Gender pay equality is about respect for women, not 'just' money. Financial inequality is a form of violence that hurts women everyday. - Repost from @freefromdotorg - #moneymotivation #feminist #feminisim #genderpaygap #moneymatters #girlboss #girlpower #womenrights #genderequality #boardroom #womensrights #genderroles #genderpayequality #businesspassion #entrepreneurship #businessowners #ambition #paygap #goals #lifegoals #businesswoman #businesslife #entrepreneurlifestyle #entrepreneur #sexism #womeninbusiness #smashthepatriarchy #intersectionalfeminism #intersectionalfeminist #equality","['#businesslife', '#intersectionalfeminist', '#feminist', '#ambition', '#womeninbusiness', '#entrepreneurship', '#moneymotivation', '#goals', '#feminisim', '#genderpaygap', '#womensrights', '#businesswoman', '#businessowners', '#smashthepatriarchy', '112', 'Inglaterra', '#womenrights', '#entrepreneurlifestyle', '#sexism', '#intersectionalfeminism', '#paygap', '#lifegoals', '#entrepreneur', '#equality', '#businesspassion', '#girlboss', '#genderroles', '#genderequality', '#genderpayequality', '#boardroom', 'Legenda', '#moneymatters', '#girlpower']",INGLATERRA.docx,DOCX Original,,,,,Ingles
Inglaterra_0113,Inglaterra,"In the U.K, 64% of undergraduates in the arts are women, but 68% of the artists represented at top London commercial galleries are men? This is one of the reasons why I teamed up with Bee illustrates to set up grassroots, feminist charity exhibition that platforms women and marginalised genders using their practice to call for change called: Hysterical. Hysterical is an annual art exhibition and series of creative events celebrating the artwork of marginalised creatives, which fundraises for charity each year. After the success of our first fundraiser in 2023, Hysterical Social Club is returning bigger and better than ever with an evening of talks, workshops, art, and the opportunity to connect and network with our creative community. There will be a Q+A session with Bee Illustrates and Eliza Hatch, performances, variety of artworks, crafts and stalls, make-your-own-friendship-bracelets, and even queer match-making. Guests will receive a free goody bag - so make sure you get down early to nab yours! More exciting acts TBC! link in bio - Look forward to seeing you there <3 20th February 2024 @bprojectspace 💗💗💗 #socialclub #hystericalsocialclub #hystericalcollective #hysterical #hystericalsocialclub #creativeevent #londoncreative #londonartscene #londoncreatives #londonart #feministsocial #social#feministcontent #feministart #feministevent","['#londonartscene', '#hystericalcollective', '113', '#londonart', 'Inglaterra', '#londoncreative', '#hystericalsocialclub', '#londoncreatives', '#socialclub', '#feministcontent', '#hysterical', '#feministevent', '#social', '#feministsocial', '#creativeevent', 'Legenda', '#feministart']",INGLATERRA.docx,DOCX Original,,,,,Ingles
Inglaterra_0114,Inglaterra,"Did you know that on any given day in 2021, there were 132,000 individuals living in modern slavery in the UAE? Earlier this week I visited a new exhibition in Soho highlighting stories from women survivors of human trafficking. The exhibition provides a platform for important stories to be heard, featuring real testimonies from Nigerian, Ghanaian and Kenyan women who were misled with the promise of well paid jobs in Dubai, and instead forced into sex work. Their passports are often confiscated by their traffickers, and the women are told that to regain their travel documents and their freedom – they must pay their employer huge sums. The exhibition is organised by Send Them Home, a campaign group helping to repatriate Nigerian women trafficked to the UAE - working with the Nigerian National Agency for the Prohibition of Trafficking in Persons and Hope Education Project, a pilot education programme in Ghana tackling human trafficking at its source. You can help raise awareness to #StopHumanTrafficking by: 1. Sharing this video 2. Visiting the exhibition to learn more about the survivors’ stories. Visit the exhibition until 20th December at 59 Greek St London, W1D 3DZ #AD #ProtectWomen #LondonExibition #StopHumanTrafficking Sources: WalkFree Reuters Nigerian National Agency for the Prohibition of Trafficking in Persons Hope Education Project","['#AD', 'Inglaterra', '#ProtectWomen', '#LondonExibition', '114', 'Legenda', '#StopHumanTrafficking']",INGLATERRA.docx,DOCX Original,,,,,Ingles
Inglaterra_0115,Inglaterra,"⠀Happy Galentine's Day to all my Gals! 🥰 Female friendship is bloody force to be reckoned with. It is the driving energy of feminism. Nothing beats the feelings of solidarity with other women, of late nights debating, learning and laughing together, of telling other women your deepest thoughts, feelings and fears and having them say ""I thought I was the only one"". So no matter how you plan to spend the 14th February, take a moment on the 13th to tell your Gals how much you love and appreciate them 🥰💕 #galentinesday #galentines #galentinesday2024 #friendshipgoals❤️ #happygalentinesday #girlganggoals #friendshipday #femalefriendship #bemygalentine #girlssupportinggirls #feministaf #friendshipgoals #bestielove #platoniclove #bestiegoals","['#friendshipday', '#galentinesday', '#bestiegoals', '115', 'Inglaterra', '#galentinesday2024', '#bemygalentine', '#platoniclove', '#femalefriendship', '#bestielove', '#friendshipgoals', '#happygalentinesday', '#galentines', '#girlssupportinggirls', '#feministaf', 'Legenda', '#girlganggoals']",INGLATERRA.docx,DOCX Original,,,,,Ingles
Inglaterra_0116,Inglaterra,To all the survivors out there... when it feels like no one is listening when it feels like we are going back in time when you are not being believed when it feels like no one cares or like you are the only one feeling this way... ...you are not alone❤️ #youarenotalone #notalone #yourenotalone #saawareness #saawarenessmonth #saawarenessweek #survivor #solidarity #feministcontent #feminism #feministphotography #femalephotographer #feministart,"['116', '#yourenotalone', '#youarenotalone', '#feministphotography', 'Inglaterra', '#saawarenessweek', '#saawareness', '#solidarity', '#femalephotographer', '#feministcontent', '#saawarenessmonth', '#notalone', '#survivor', '#feminism', 'Legenda', '#feministart']",INGLATERRA.docx,DOCX Original,,,,,Ingles
Inglaterra_0117,Inglaterra,"Is anyone else watch the news and doomscrolling in a state of despair? Or is that just me...? Every time I look at my phone things seem to be ramping up to new levels of chaos and government incompetence...and it’s all starting to feel a biiiiit much. 🤯⠀ I’ve seen a lot of people posting things like, “It’s just one Christmas it’s fine” and “things will be better next year” which is all well and good, and *hopefully* true for some people. But I also think it’s important to allow yourself to have all the feelings, to sit in this moment and give yourself a break. It’s okay to feel sad right now, to feel overwhelmed, to feel let down by our government, to feel angry and conflicted about everything going on. ⠀ Things will get better eventually, and not feel so doom and gloomy. That’s something we can all look forward to for sure. But if you’re having a hard time looking a bit further down the line, you’re not alone. If you’re not feeling super festive at the moment, that’s very understandable. And If you need to lie under a blanket for a few days and hide from the world, I think we all need that too. ⠀ For anyone struggling here are some numbers for helplines: ⠀ Samaritans: 116 123⠀ Mind: 0300 123 3393⠀ SHOUT: text 85258⠀ CALM: 0800 58 58 58⠀ PAPYRUS: 0800 068 4141⠀ Refuge: 0808 2000 247⠀","['Legenda', '117', 'Inglaterra']",INGLATERRA.docx,DOCX Original,,,,,Ingles
Inglaterra_0118,Inglaterra,"⁣Goodbye and good riddance 2020 👋. Usually at this time of year I’d post a roundup of highlights and achievements, but just getting though this year alone has been an achievement in itself!!🥵😴⠀ ⠀ To everyone seeing other people’s highlight reels, and not feeling so chuffed about their own year. Your not alone. I personally find this time of year tricky anyway, and can sometimes find myself falling into social media comparison holes, doubting myself or worrying that I’ve not done “enough”. ⠀ ⠀ However this year, I’m not doing that. Nope. This year I am just happy to be here,and grateful for the people in my life, despite all the ups and downs we have had in 2020. I’m aware of how eye-wateringly cheesy this all sounds, but I don’t care 😘.⠀ ⠀ I’m looking forward to next year. To whatever happens, even though there is still so much uncertainty, and at this particular moment in time, things are feeling stranger than ever. But as this year is closing out, I’m sure we can all feel a little relief. Fingers crossed 2021 is less of a shit show....🥴🌟🤞🌟","['Legenda', '118', 'Inglaterra']",INGLATERRA.docx,DOCX Original,,,,,Ingles
Inglaterra_0119,Inglaterra,Women building other women up. What's not to love? #sisterhood #friends #feminism (credit: @libbyvanderploeg),"['#friends', 'Inglaterra', '119', '#feminism', 'Legenda', '#sisterhood']",INGLATERRA.docx,DOCX Original,,,,,Ingles
Moçambique_0001,Moçambique,"A violação sexual é considerado como qualquer acto ou conduta que tem como objectivo constranger ou obrigar alguém a actos sexuais não desejados nem consentidos, por meio de violência, intimidação ou ameaças. No sistema jurídico Moçambicano a violação sexual consta na Lei sobre Violência Doméstica prática contra a Mulher e no Código Penal. No Código Penal, a violação sexual é retratada no capítulo VII referente aos "" Crimes contra a Liberdade Sexual"".","['legenda_1', 'mocamb_cyber']",MOÇAMBIQUE.docx,DOCX Original,,,,,Portugues
Moçambique_0002,Moçambique,"Já parou para pensar senhor violador, quantos traumas irá carregar essa criança? Já parou para pensar que tipo de criança será está no futuro? Amanhã irás esticar a tua boca para chamar nomes a está criança esquecendo dos danos causados por ti, ser sem escrúpulos, sem coração e sem peso de consciência. E esqueces também que tens filh@s, net@s e sobrinh@s. Queremos professores e não alguém que irá nos violar, acabar com a nossa dignidade, acabar com a nossa infância. BASTA, somos crianças não vamos à escola para ser violentad@s, vamos para ser educad@s. #Basta","['legenda_2', '#Basta', 'mocamb_cyber']",MOÇAMBIQUE.docx,DOCX Original,,,,,Portugues
Moçambique_0003,Moçambique,INVISTA! O Conhecimento é Poder. Promover programas e acções contínuas viradas para o empoderamento das mulheres e raparigas é contribuir directamente na redução da Violência Baseada no Género (VBG).,"['legenda_3', 'mocamb_cyber']",MOÇAMBIQUE.docx,DOCX Original,,,,,Portugues
Moçambique_0004,Moçambique,"Sabias que no primeiro trimestre de 2023 foram reportados um total de 2.903 casos de violência doméstica, dos quais, 86 casos foram contra crianças (52 raparigas e 34 rapazes), 2.691 contra adultos (2.258 mulheres e 433 homens) e 126 contra Idosos (74 mulheres e 52 homens), equivalentes a 3%, 92.7% e 4.3%, respectivamente. Espelhando apenas uma pequena porção dos casos tramitados pelo Departamento de Atendimento às Vítimas de Violência, estes dados espelham o quão a mulher continua a maior vítima representando 86.2% das vítimas entre adultos. Apesar da aprovação da lei 29/2009 de 29 de Setembro e da criação do Mecanismo Multissectorial de Atendimento à Mulher Vítima de Violência em 2012, o extremismo violento têm estado a ganhar corpo incluindo nos discursos das redes sociais e as mulheres tendem a ser novamente culpabilizadas pela violência que sofrem. (Fonte. DAFMVV 2023)","['legenda_4', 'mocamb_cyber']",MOÇAMBIQUE.docx,DOCX Original,,,,,Portugues
Moçambique_0005,Moçambique,"Teve no dia 02 de Dezembro na Cidade de Maputo, o *Fórum Anual do Gabinete da Mulher Parlamentar.* Na ocasião, as mulheres parlamentares apresentaram o portal do Barómetro das Mulheres no seu relatório de trabalho anual. Paralelamente, ao Observatório das Mulheres foi conferido um espaço para abordar a temática ""_Barómetro das Mulheres e a situação da Violência: o que as mulheres esperam das Parlamentares?""_. Durante a apresentação foram partilhadas estatísticas de violência doméstica e sexual referentes ao ano 2022 bem como casos de feminicídio, desaparecimento de mulheres, expropriação de terras, troca de donativos por sexo, violência doméstica física e patrimonial, violência sexual, acusações de feitiçaria contra idosas, violência económica, situação da mulher reclusa, violência em que o perpetrador usa do poder político para assegurar impunidade vs. a situação da representatividade das mulheres. Na sequência, foi sugerido um maior engajamento das mulheres parlamentares para servirem de ponte e voz das mulheres Moçambicanas quer através de seguimento dos casos e visitas às vítimas, quer através de diálogos periódicos públicos e abertos com o movimento da sociedade civil que advoga pelos direitos das mulheres em cada círculo eleitoral. Foram também propostas acções de fiscalização da execução de políticas públicas e uma auditoria a eficácia da lei sobre a violência doméstica a escala nacional. As Parlamentares receberam com apreço, reconheceram os desafios, fizeram compromissos e sublinharam que o homem parlamentar deve também fazer parte deste diálogo porque é por vezes parte do problema. O evento, presidido pela Presidente da Assembleia da República, Dra. Esperança Bias, contou igualmente com a presença da Ministra do Género, Criança e Acção Social, bem como de parceiros.","['legenda_5', 'mocamb_cyber']",MOÇAMBIQUE.docx,DOCX Original,,,,,Portugues
Moçambique_0006,Moçambique,"O Aborto! Minha barriga era toda lindinha... mas eu não podia ter esta criança! Hoje minha memória oscila entre o momento de alegria em tocar na minha barriga e a dor que senti ao ter de tirar de mim o que antes no amor e em gemidos foi semeado no meu ventre. Senti a dor de ouvir o respirar ensanguentado do meu filho dizer adeus, sim era Rapaz! E talvez fosse virar jogador como o pai queria ou cientista como eu tanto sonhava... mas ele veio no momento impróprio, a mãe não tem condições e o pai lhe renegava... “olha filho vai para junto do seu pai celestial que este da terra não ti aceita”, foram estás palavras que disse quando em pranto peguei no feto que merecia todo meu afeto. Hoje os dias são de completa escuridão, quando levanto um sorriso logo a minha mente o quebra no chão e lembra “tu és assassina”, mas olha eu não quis, foi mesmo uma falha que me atormentara eternamente pois ao dormir sonho com seu grito e lembro que ele olhou para mim antes de fechar eternamente sua lente. Me perdoe por se alongar tanto é que em minha mente eu devia ter ficado nove meses com a minha semente. By Letícia Argentina #Poema #observatóriodasmulheres","['#observatóriodasmulheres', '#Poema', 'legenda_6', 'mocamb_cyber']",MOÇAMBIQUE.docx,DOCX Original,,,,,Portugues
Moçambique_0007,Moçambique,"Saber Nascer e seus parceiros no âmbito da HUMANIZA MOZ, Campanha Nacional de Prevenção e Combate à Violência Obstétrica, realiza o I0 WORKSHOP NACIONAL DE PREVENÇÃO E COMBATE À VIOLÊNCIA OBSTÉTRICA. O workshop, será realizado no dia 17 de fevereiro. #ObservatóriodasMulheres #SaberNascer #humanizaçãoobstretica #workshop","['mocamb_cyber', 'legenda_7', '#ObservatóriodasMulheres', '#humanizaçãoobstretica', '#SaberNascer', '#workshop']",MOÇAMBIQUE.docx,DOCX Original,,,,,Portugues
Moçambique_0008,Moçambique,"Nós mulheres e raparigas gritamos por SOCORRO! Um Estado em que mulheres são assassinadas e não há responsabilização é um Estado Inseguro. De acordo com a Declaração Universal dos Direitos Humanos no seu artigo 3° "" Todo indivíduo tem direito à vida, à liberdade e à segurança pessoal. E também na Constituição da República de Moçambique no artigo 40° estabelece que "" Todo o cidadão tem direito à vida e à integridade física e moral e não pode ser sujeito à tortura ou tratamentos cruéis ou desumanos. Aonde iremos nós MULHERES, se no Salão, em Casa ou Rua estamos inseguras.","['legenda_8', 'mocamb_cyber']",MOÇAMBIQUE.docx,DOCX Original,,,,,Portugues
