País;Codigo Legenda;Texto
Moçambique;*mocamb_cyber *legenda_108;Se lê na edição de hoje do Jornal Evidências o meu artigo de opinião Vida das mulheres importa? Percorrendo os becos estreitos com os pés a pesar os passos no arrabalde, ao dobrar a esquina da casa dos meus pais, uniformizada e com mochila nas costas, a talvez uns cem metros do meu ponto de partida, cruzava com Joaquina, minha amiga com quem brincava cheia, saltava a corda, a vender na banca dos seus pais. Parava com ela alguns instantes para conversar sobre como tinha sido a minha manhã e seguia, a questionar porque razão ela não vinha comigo. Iríamos poder fofocar juntas pelo caminho e, nos intervalos, brincaríamos juntas como fazíamos no bairro Luís Cabral, na periferia de Maputo. As minhas indagações infantis logo se perdiam, ao encontrar alguns passos na frente os rapazes que partilhavam as mesmas chapas de zinco com Joaquina, com quem ia até a escola.
Moçambique;*mocamb_cyber *legenda_109;não encorajo nem apoio que mulheres que não desejam ter filhos o façam. lamento pelas que tiveram filhos sem desejar. parabéns para as mães que estão realizando este sonho, e desejo muita força para aquelas que ainda sonham, conforto as mães que tiveram que devolver seus filhos à natureza. embora a maternidade seja uma experiência mágica, está longe de ser romântica e é uma jornada irreversível
Moçambique;*mocamb_cyber *legenda_110;Meus filhos, órfãos de pais vivos. Quando engravidei do meu primeiro filho, hoje com onze anos, a última vez que vi o pai dele foi quando ele me mandou tirar. Na época, toda a família estava contra, mas graças à minha mãe, tive a criança mesmo diante das dificuldades. Passei pelos piores momentos da minha vida. Sendo adolescente e sem onde morar, tive que virar a nômade da família, passando de casa a casa para ter onde descansar. Meu pai já não me queria mais ver. Sofri muito por ter feito a escolha de ter um filho. As fraldas não existiam, o leite me faltava, a ponto de a água de arroz me socorrer várias vezes quando meu filho chorava. Três anos depois, após muito sofrimento, consegui um emprego. Já tinha vinte anos e decidi voltar à escola, a melhor coisa que poderia fazer. No primeiro ano de faculdade, decidi confiar em mais um. Namorei com um docente que era apaixonado por mim, um pouco mais velho, mas o que importa é o amor, a idade é apenas um número. E é tão difícil um jovem de 25 amar uma mulher com filhos. Nas nossas noites de paixão e juras de amor, fiquei grávida. Quando contei a ele, foi tão emocionante que ele até marcou lobolo. Fui lobolada e fui morar com ele e meus filhos numa casa cedida pela família dele. Cinco meses após o sonhado casamento, descobri que ele tinha outra família e pediu que eu aceitasse ser a segunda, continuando casados mesmo ele tendo outra família. Me separei novamente. Confiei e mais uma vez estava separada com o coração ferido. Apesar de ter uma casa própria, minha vida estava no chão novamente. Um ano após a minha separação, apareceu um anjo na minha vida, Pedro. Ele era mais que amigo. Para quem é mãe, sabe que só é bom quem cuida bem dos nossos filhos. Pedro era o pai que meus filhos não tiveram. Na amizade, ele levava os pequenos para o parque, sorvetes, e não se importava em levar os miúdos à escola. Foi um ano de paquera, e ele tentava me convencer de que era o homem ideal para estar ao meu lado e cuidar de mim e dos meus filhos. Continua nos comentários
Moçambique;*mocamb_cyber *legenda_111;Precisamos falar mais sobre o Assédio Sexual. Amanhã estarei na ECA em conversa com estudantes e professores sobre este problema que mina o crescimento académico de muitas mulheres e muitos homens. A palestra faz parte duma série de intervenções previstas no seio académico e se enquadra no âmbito do projecto Asas, um projecto que visa promover a igualdade de género e o empoderamento da mulher e da rapariga adolescente em Moçambique.
Moçambique;*mocamb_cyber *legenda_112;Assim foi a nossa conversa sobre o assédio sexual na Escola de Comunicação e Artes. Precisamos falar mais sobre o assédio porque muitas vezes ela tem consequências devastadoras para as vítimas, uma das consequências mais graves no contexto estudantil é o abandono escolar, e infelizmente ainda há muita impunidade, banalização e culpabilização das vítimas.
Moçambique;*mocamb_cyber *legenda_113;A culpabilização das vítimas é uma prática prejudicial e injusta. É importante promover uma cultura que responsabilize os agressores, em vez de colocar a culpa nas vítimas. A culpa não é minha nem onde eu estava nem como vestia. O violador és tu
Moçambique;*mocamb_cyber *legenda_114;Será que os homens também sangram? E finalmente, terei a honra de receber o primeiro homem no meu podcast Sangrar não é fácil. Negro é o meu convidado para contar nos como tem sido a sua jornada como poeta e como tem lidado com o dia a dia da sua menstruação. Ficaram curiosos? Eu também! Então, fiquem atentos! No dia 10 de agosto, teremos um novo episódio no meu Spotify e YouTube. Para quem gostaria de ouvir os episódios anteriores, pode fazer através do link na minha bio.
Moçambique;*mocamb_cyber *legenda_115;Família. No terceiro episódio do meu podcast Sangrar não é fácil, vou conversar com a pesquisadora Egna Sidumo. Egna adora conhecer outros povos e no nosso papo falaremos sobre a as suas viagens e sobre a difícil ou fácil carreira das mulheres. Fiquem atentos às minhas redes sociais. Para quem perdeu os podcasts anteriores o link está nos comentários. Comentem, partilhem e aceito sempre dicas para melhorar.
Moçambique;*mocamb_cyber *legenda_116;Celebremos a nossa escolha doa a quem doer. Pessoal, é hora de iniciar a celebração das decisões que tomamos, pois jamais presenciamos eleições tão justas, livres e transparentes como estas. Assim, elevemos os nossos copos de cristal cheios de água incolor, insípida e inodora jorrando das torneiras e nossos pratos cheios de lágrimas de alegria que representam as nossas escolhas assertivas. Elas são, sem dúvida, um reflexo da nossa liberdade. Tão livres que nenhum vestígio de coerção ousou se insinuar ameaçadoramente, e tão límpidas que nenhum voto foi manchado, subvertido ou desviado. Dadas estas circunstâncias, seria estranho se o resultado não espelhasse a vontade do povo. Estamos repletos de gratidão e transbordamos de felicidade, e a nossa preferência resplandece nitidamente no rosto de cada cidadão moçambicano. O gesto de elevar orgulhosamente o dedo carimbado é o emblema do nosso poder de decisão, um gesto que merece ser celebrado com toda a pompa e circunstância.
Moçambique;*mocamb_cyber *legenda_117;"Saí da esquadra um pouco decepcionada. Não porque não soubesse quais seriam as respostas, mas por mais uma vez me confrontar com as fragilidades dos nossos sistemas policiais. Não culpo a polícia; eles também são vítimas de um sistema que dificilmente vai funcionar quando se trata de uma denúncia sem rostos, mas com predadores bem conhecidos por nós. O que consegui foi este contato para caso aconteça algo similar novamente, e eu sei que sempre acontece conosco, devemos contatar, mas não posso garantir que vai ajudar."
Moçambique;*mocamb_cyber *legenda_118;Uma mulher a mais morta. Desta vez, por não obedecer ao seu cônjuge. Saiu sem consentimento do marido e esta viagem chamada vida foi interrompida.
Moçambique;*mocamb_cyber *legenda_119;Mais uma mulher foi assassinada. Dizem até que o marido, autor do crime, depois de silenciar a sua esposa com recurso a uma faca, foi à polícia reportar o desaparecimento da sua amada esposa. Com toda a coragem, distribuiu panfletos, adornou postes e até posou para uma foto durante as buscas. Mas como foi mais uma mulher morta, que diferença faz?
Moçambique;*mocamb_cyber *legenda_120;Auto_retrato. É óbvio que tenho marcas, quem não as tem? Tenho alguma dor mas também colecciono corações partidos. Tenho os seios flácidos e caídos. Mas também montanhas que aliciam olhares à minha foz. Tenho quem me ouve e quem silencia esta voz. Tenho pontos na vulva e costuras também na alma. Tenho dores crônicas de injustiça e lágrimas nas palmas. Sangue que pulsava já regou minhas pernas. E vida com pés próprios já pisa esta terra. Sou estes sinais do tempo. Tenho algumas cicatrizes e micoses do tempo. Tenho marcas da vida, quem não as tem?
