id;country;text;hashtags;doc_origin;source;date;manual_theme;url;notes
Inglaterra_0115;Inglaterra;"⠀Happy Galentine's Day to all my Gals! 🥰 Female friendship is bloody force to be reckoned with. It is the driving energy of feminism. Nothing beats the feelings of solidarity with other women, of late nights debating, learning and laughing together, of telling other women your deepest thoughts, feelings and fears and having them say ""I thought I was the only one"". So no matter how you plan to spend the 14th February, take a moment on the 13th to tell your Gals how much you love and appreciate them 🥰💕 #galentinesday #galentines #galentinesday2024 #friendshipgoals❤️ #happygalentinesday #girlganggoals #friendshipday #femalefriendship #bemygalentine #girlssupportinggirls #feministaf #friendshipgoals #bestielove #platoniclove #bestiegoals";['#friendshipday', '#galentinesday', '#bestiegoals', '115', 'Inglaterra', '#galentinesday2024', '#bemygalentine', '#platoniclove', '#femalefriendship', '#bestielove', '#friendshipgoals', '#happygalentinesday', '#galentines', '#girlssupportinggirls', '#feministaf', 'Legenda', '#girlganggoals'];INGLATERRA.docx;DOCX Original;;;;
Inglaterra_0116;Inglaterra;To all the survivors out there... when it feels like no one is listening when it feels like we are going back in time when you are not being believed when it feels like no one cares or like you are the only one feeling this way... ...you are not alone❤️ #youarenotalone #notalone #yourenotalone #saawareness #saawarenessmonth #saawarenessweek #survivor #solidarity #feministcontent #feminism #feministphotography #femalephotographer #feministart;['116', '#yourenotalone', '#youarenotalone', '#feministphotography', 'Inglaterra', '#saawarenessweek', '#saawareness', '#solidarity', '#femalephotographer', '#feministcontent', '#saawarenessmonth', '#notalone', '#survivor', '#feminism', 'Legenda', '#feministart'];INGLATERRA.docx;DOCX Original;;;;
Inglaterra_0117;Inglaterra;Is anyone else watch the news and doomscrolling in a state of despair? Or is that just me...? Every time I look at my phone things seem to be ramping up to new levels of chaos and government incompetence...and it’s all starting to feel a biiiiit much. 🤯⠀ I’ve seen a lot of people posting things like, “It’s just one Christmas it’s fine” and “things will be better next year” which is all well and good, and *hopefully* true for some people. But I also think it’s important to allow yourself to have all the feelings, to sit in this moment and give yourself a break. It’s okay to feel sad right now, to feel overwhelmed, to feel let down by our government, to feel angry and conflicted about everything going on. ⠀ Things will get better eventually, and not feel so doom and gloomy. That’s something we can all look forward to for sure. But if you’re having a hard time looking a bit further down the line, you’re not alone. If you’re not feeling super festive at the moment, that’s very understandable. And If you need to lie under a blanket for a few days and hide from the world, I think we all need that too. ⠀ For anyone struggling here are some numbers for helplines: ⠀ Samaritans: 116 123⠀ Mind: 0300 123 3393⠀ SHOUT: text 85258⠀ CALM: 0800 58 58 58⠀ PAPYRUS: 0800 068 4141⠀ Refuge: 0808 2000 247⠀;['Legenda', '117', 'Inglaterra'];INGLATERRA.docx;DOCX Original;;;;
Inglaterra_0118;Inglaterra;⁣Goodbye and good riddance 2020 👋. Usually at this time of year I’d post a roundup of highlights and achievements, but just getting though this year alone has been an achievement in itself!!🥵😴⠀ ⠀ To everyone seeing other people’s highlight reels, and not feeling so chuffed about their own year. Your not alone. I personally find this time of year tricky anyway, and can sometimes find myself falling into social media comparison holes, doubting myself or worrying that I’ve not done “enough”. ⠀ ⠀ However this year, I’m not doing that. Nope. This year I am just happy to be here,and grateful for the people in my life, despite all the ups and downs we have had in 2020. I’m aware of how eye-wateringly cheesy this all sounds, but I don’t care 😘.⠀ ⠀ I’m looking forward to next year. To whatever happens, even though there is still so much uncertainty, and at this particular moment in time, things are feeling stranger than ever. But as this year is closing out, I’m sure we can all feel a little relief. Fingers crossed 2021 is less of a shit show....🥴🌟🤞🌟;['Legenda', '118', 'Inglaterra'];INGLATERRA.docx;DOCX Original;;;;
Inglaterra_0119;Inglaterra;Women building other women up. What's not to love? #sisterhood #friends #feminism (credit: @libbyvanderploeg);['#friends', 'Inglaterra', '119', '#feminism', 'Legenda', '#sisterhood'];INGLATERRA.docx;DOCX Original;;;;
Moçambique_0001;Moçambique;"A violação sexual é considerado como qualquer acto ou conduta que tem como objectivo constranger ou obrigar alguém a actos sexuais não desejados nem consentidos, por meio de violência, intimidação ou ameaças. No sistema jurídico Moçambicano a violação sexual consta na Lei sobre Violência Doméstica prática contra a Mulher e no Código Penal. No Código Penal, a violação sexual é retratada no capítulo VII referente aos "" Crimes contra a Liberdade Sexual"".";['legenda_1', 'mocamb_cyber'];MOÇAMBIQUE.docx;DOCX Original;;;;
Moçambique_0002;Moçambique;Já parou para pensar senhor violador, quantos traumas irá carregar essa criança? Já parou para pensar que tipo de criança será está no futuro? Amanhã irás esticar a tua boca para chamar nomes a está criança esquecendo dos danos causados por ti, ser sem escrúpulos, sem coração e sem peso de consciência. E esqueces também que tens filh@s, net@s e sobrinh@s. Queremos professores e não alguém que irá nos violar, acabar com a nossa dignidade, acabar com a nossa infância. BASTA, somos crianças não vamos à escola para ser violentad@s, vamos para ser educad@s. #Basta;['legenda_2', '#Basta', 'mocamb_cyber'];MOÇAMBIQUE.docx;DOCX Original;;;;
Moçambique_0003;Moçambique;INVISTA! O Conhecimento é Poder. Promover programas e acções contínuas viradas para o empoderamento das mulheres e raparigas é contribuir directamente na redução da Violência Baseada no Género (VBG).;['legenda_3', 'mocamb_cyber'];MOÇAMBIQUE.docx;DOCX Original;;;;
Moçambique_0004;Moçambique;Sabias que no primeiro trimestre de 2023 foram reportados um total de 2.903 casos de violência doméstica, dos quais, 86 casos foram contra crianças (52 raparigas e 34 rapazes), 2.691 contra adultos (2.258 mulheres e 433 homens) e 126 contra Idosos (74 mulheres e 52 homens), equivalentes a 3%, 92.7% e 4.3%, respectivamente. Espelhando apenas uma pequena porção dos casos tramitados pelo Departamento de Atendimento às Vítimas de Violência, estes dados espelham o quão a mulher continua a maior vítima representando 86.2% das vítimas entre adultos. Apesar da aprovação da lei 29/2009 de 29 de Setembro e da criação do Mecanismo Multissectorial de Atendimento à Mulher Vítima de Violência em 2012, o extremismo violento têm estado a ganhar corpo incluindo nos discursos das redes sociais e as mulheres tendem a ser novamente culpabilizadas pela violência que sofrem. (Fonte. DAFMVV 2023);['legenda_4', 'mocamb_cyber'];MOÇAMBIQUE.docx;DOCX Original;;;;
Moçambique_0005;Moçambique;"Teve no dia 02 de Dezembro na Cidade de Maputo, o *Fórum Anual do Gabinete da Mulher Parlamentar.* Na ocasião, as mulheres parlamentares apresentaram o portal do Barómetro das Mulheres no seu relatório de trabalho anual. Paralelamente, ao Observatório das Mulheres foi conferido um espaço para abordar a temática ""_Barómetro das Mulheres e a situação da Violência: o que as mulheres esperam das Parlamentares?""_. Durante a apresentação foram partilhadas estatísticas de violência doméstica e sexual referentes ao ano 2022 bem como casos de feminicídio, desaparecimento de mulheres, expropriação de terras, troca de donativos por sexo, violência doméstica física e patrimonial, violência sexual, acusações de feitiçaria contra idosas, violência económica, situação da mulher reclusa, violência em que o perpetrador usa do poder político para assegurar impunidade vs. a situação da representatividade das mulheres. Na sequência, foi sugerido um maior engajamento das mulheres parlamentares para servirem de ponte e voz das mulheres Moçambicanas quer através de seguimento dos casos e visitas às vítimas, quer através de diálogos periódicos públicos e abertos com o movimento da sociedade civil que advoga pelos direitos das mulheres em cada círculo eleitoral. Foram também propostas acções de fiscalização da execução de políticas públicas e uma auditoria a eficácia da lei sobre a violência doméstica a escala nacional. As Parlamentares receberam com apreço, reconheceram os desafios, fizeram compromissos e sublinharam que o homem parlamentar deve também fazer parte deste diálogo porque é por vezes parte do problema. O evento, presidido pela Presidente da Assembleia da República, Dra. Esperança Bias, contou igualmente com a presença da Ministra do Género, Criança e Acção Social, bem como de parceiros.";['legenda_5', 'mocamb_cyber'];MOÇAMBIQUE.docx;DOCX Original;;;;
Moçambique_0006;Moçambique;O Aborto! Minha barriga era toda lindinha... mas eu não podia ter esta criança! Hoje minha memória oscila entre o momento de alegria em tocar na minha barriga e a dor que senti ao ter de tirar de mim o que antes no amor e em gemidos foi semeado no meu ventre. Senti a dor de ouvir o respirar ensanguentado do meu filho dizer adeus, sim era Rapaz! E talvez fosse virar jogador como o pai queria ou cientista como eu tanto sonhava... mas ele veio no momento impróprio, a mãe não tem condições e o pai lhe renegava... “olha filho vai para junto do seu pai celestial que este da terra não ti aceita”, foram estás palavras que disse quando em pranto peguei no feto que merecia todo meu afeto. Hoje os dias são de completa escuridão, quando levanto um sorriso logo a minha mente o quebra no chão e lembra “tu és assassina”, mas olha eu não quis, foi mesmo uma falha que me atormentara eternamente pois ao dormir sonho com seu grito e lembro que ele olhou para mim antes de fechar eternamente sua lente. Me perdoe por se alongar tanto é que em minha mente eu devia ter ficado nove meses com a minha semente. By Letícia Argentina #Poema #observatóriodasmulheres;['#observatóriodasmulheres', '#Poema', 'legenda_6', 'mocamb_cyber'];MOÇAMBIQUE.docx;DOCX Original;;;;
Moçambique_0007;Moçambique;Saber Nascer e seus parceiros no âmbito da HUMANIZA MOZ, Campanha Nacional de Prevenção e Combate à Violência Obstétrica, realiza o I0 WORKSHOP NACIONAL DE PREVENÇÃO E COMBATE À VIOLÊNCIA OBSTÉTRICA. O workshop, será realizado no dia 17 de fevereiro. #ObservatóriodasMulheres #SaberNascer #humanizaçãoobstretica #workshop;['mocamb_cyber', 'legenda_7', '#ObservatóriodasMulheres', '#humanizaçãoobstretica', '#SaberNascer', '#workshop'];MOÇAMBIQUE.docx;DOCX Original;;;;
Moçambique_0008;Moçambique;"Nós mulheres e raparigas gritamos por SOCORRO! Um Estado em que mulheres são assassinadas e não há responsabilização é um Estado Inseguro. De acordo com a Declaração Universal dos Direitos Humanos no seu artigo 3° "" Todo indivíduo tem direito à vida, à liberdade e à segurança pessoal. E também na Constituição da República de Moçambique no artigo 40° estabelece que "" Todo o cidadão tem direito à vida e à integridade física e moral e não pode ser sujeito à tortura ou tratamentos cruéis ou desumanos. Aonde iremos nós MULHERES, se no Salão, em Casa ou Rua estamos inseguras.";['legenda_8', 'mocamb_cyber'];MOÇAMBIQUE.docx;DOCX Original;;;;
Moçambique_0009;Moçambique;Sabias que... Quem tirar a vida de outrem pode ser punido nos termos da lei penal vigente no País? Nos meses de Dezembro de 2023 e Janeiro de 2024 foram registados altos índices de assassinatos macabros de mulheres perpetrados pelos seus cônjuges (marido/ parceiro) segundo o noticiado pelos meios de comunicação social no País. O Código Penal moçambicano estabelece nos artigos 159 (Homicídio voluntário simples) quem voluntariamente matar outra pessoa, é punido com a pena de prisão de 16 a 20 anos e 160 (Homicídio agravado) a quem causar a morte de outrem em circunstâncias que revelem especial censura ou perversidade será punido com a pena de prisão de 20 a 24 anos. O Observatório das Mulheres (OM ) repudia e condena veementemente actos macabros de assassinato de mulheres, violações sexuais e todas formas de violência contra mulheres e raparigas e exige a responsabilização criminal dos autores materiais. Neste sentido, instamos a Polícia da República de Moçambique a garantir maior segurança e proteção como forma de proteger a integridade física e psicológica das mulheres em Moçambique. Embora Moçambique tenha instrumentos legais que defendem e protegem os direitos humanos das mulheres, na tua opinião que acha que esta a falhar para acabar com essas más práticas? #BASTADEASSASSINATOSCONTRAASMULHERESERAPARIGAS #ObservatórioDasMulheres;['#ObservatórioDasMulheres', '#BASTADEASSASSINATOSCONTRAASMULHERESERAPARIGAS', 'legenda_9', 'mocamb_cyber'];MOÇAMBIQUE.docx;DOCX Original;;;;
Moçambique_0010;Moçambique;"RECLAME DA OPHENTA COM A FRASE ""VIOLÊNCIA NÃO TEM DESCULPA, TEM LEI "" MOTIVA RAPARIGA DE 17 ANOS A DENUNCIAR CASO DE VIOLÊNCIA. Depois de ter assistido a mãe da sua amiga a sofrer violência doméstica, Isaura Januário (nome fictício), de 17 anos, residente em um dos bairros periféricos da cidade de Nampula, sensibilizou a filha da vítima, por sinal sua amiga Lúcia Rajabo (nome fictício) a solicitar apoio da OPHENTA para denunciar a violência. Segundo Isaura, o reclame da Ophenta, com a escrita "" a violência é crime e tem lei, Denuncie!"" Foi o que a motivou a entender que a violência contra as mulheres deve ser travada. Violência não tem desculpa, tem lei! #ophenta #violenciaecrime #denuncie #ObservatorioDasMulheres";['mocamb_cyber', '#violenciaecrime', 'legenda_10', '#denuncie', '#ophenta', '#ObservatorioDasMulheres'];MOÇAMBIQUE.docx;DOCX Original;;;;
Moçambique_0011;Moçambique;Participação criminal contra a Polícia por interferência no direito a manifestação* O Observatório das Mulheres depositou hoje, 31 de Janeiro de 2021, na Procuradoria da Cidade de Maputo, uma participação criminal contra agentes da PRM e da Polícia Municipal pela prática dos crimes de desobediência, prisão ilegal, requisição de força pública e difamação no quadro da manifestação promovido pelo Observatório e ActionAid, inviabilizada no dia 07 de Dezembro último. As ofendidas requereram ainda, nos termos do art. 58 da Constituição da República, do art. 80 do Código de Processo Penal, do art. 70 do Código Civil a responsabilização do Estado pelas práticas ilegais dos seus agentes. Neste acto as ofendidas são representadas pela Ericino de Salema & Associados Advogados a título pro Bono na convicção de que esta acção reveste-se de carácter didático de responsabilização criminal em prol de todas e todos que futuramente queiram exercer o seu direito de manifestação sem temer aqueles que tem o dever de proteger. Esta acção ocorre um dia antes da abertura do ano judicial e nos próximos tempos poderá ainda ser desencadeada uma acção de responsabilização administrativa dos potenciais autores das ordens superiores ilegais que minam o exercício do direito a manifestação;['legenda_11', 'mocamb_cyber'];MOÇAMBIQUE.docx;DOCX Original;;;;
Moçambique_0012;Moçambique;“Decorreu ontem (31 de janeiro de 2024), a Conferência de Imprensa de posicionamento que juntou cinquenta e cinco (55) organizações da sociedade civil, movimentos e colectivos de mulheres e activistas sobre a libertação e posterior apreensão do Edson Nhassengo, assassino da Celina Nhambe. (...) Esta campanha tem como objectivo pôr fim à impunidade aos casos de assassinato de mulheres e raparigas à escala nacional, instar as mulheres em posição de decisão, o Parlamento, no Judicial, nas confissões religiosas e nos mais variados espaços de poder e de participação parase unirem à campanha e acabar com toda esta violência.”;['legenda_12', 'mocamb_cyber'];MOÇAMBIQUE.docx;DOCX Original;;;;
Moçambique_0013;Moçambique;Marcha de inicio dos 16 dias de Activismo realizada no dia 25 de Dezembro, com inicio na Praça da Independência e culminou na Galeria do Porto de Maputo com o Festival que contou com vários artistas , organizada pelo Fórum Mulher, Rede Hopem e ROSC em Maputo. #16diasUnid@spelofimdaviolenciacontramulhereseraparigas #FórumMulher#ROSC#RedeHopem #ObservatóriodasMulheres;['#ROSC', 'legenda_13', 'mocamb_cyber', '#RedeHopem', '#16diasUnid', '#FórumMulher', '#ObservatóriodasMulheres'];MOÇAMBIQUE.docx;DOCX Original;;;;
Moçambique_0014;Moçambique;Posicionamento público em relação aos direitos humanos em Moçambique e homenagem a todas as vítimas de violência, repressão e intimidação. Concentração: Sábado, 07h _Traga uma vela ou uma panela e uma colher de pau._ _Traje: camiseta branca ou preta_ *Pelo menos 10 motivos para manifestar* 1. Pelas vítimas de assassinatos na Beira, 2. Pelas vítimas do extractivismo selvagem e da violência policial na província de Tete, 3. Pelas vítimas do terrorismo em Cabo Delgado, 4. Pela jovem polícia assassinada na Machava, 5. Pela gravosa crise na educação, 6. Pela crise na saúde em Moçambique e falta de seriedade do Governo em lidar com as reivindicações dos médicos, 7. Pelas Mulheres e Homens do sector informal expropriadas por tubarões, 8. Pelas camponesas e camponeses que têm as suas terras usurpadas para dar lugar aos megaprojectos, 9. Pelo grave encolhimento do espaço cívico no nosso país, 10. Pelas raparigas violadas e, por todos e todas vítimas... Celebrar os direitos humanos é também um Basta às violações de direitos humanos em Moçambique! Com fé inabalável em Moçambique e nos moçambicanos, Mulheres e Homens unid@s pelo fim da violência, repressão e intimidação !;['legenda_14', 'mocamb_cyber'];MOÇAMBIQUE.docx;DOCX Original;;;;
Moçambique_0015;Moçambique;"Intervenção da Quitéria Guirengane, Secretária Executiva do Observatório das Mulheres mencionou que.. ""achamos interessante não só apresentar a exposição digital mas acima de tudo fazer uma chamada para acção e pedir este compromisso de todos actores-chaves.fazemos esta chamada para incomodar até que se possa ouvir, queremos dizer bem alto e convidar para que possa tornar estes casos de violência praticado contra as mulheres em casos praticados contra toda a sociedade , apelamos, demandamos e exigimos que tod@s nós possamos assumir não mais como um caso que vai a julgamento, mas como um caso que é prioridade pra nós""";['legenda_15', 'mocamb_cyber'];MOÇAMBIQUE.docx;DOCX Original;;;;
Moçambique_0016;Moçambique;"Mãe Áfricana Ela não tem medo do que há de vir a acontecer amanhã; Ela acredita que pode não mais partir de manhã Mas mesmo assim, ela prepara suas forças e amamenta seu ninho Numa noite de guerra, sem carinho. Das vezes que precisa chorar, ela não tem medo de chorar As mães de África aprenderam logo cedo que chorar é respirar a alma. Os olhos precisam dizer o que nos mata e acalma... As mães de África aprenderam também a moer as incertezas para cozinha-las na panela da vitória. Mãe Áfricana não sabe dizer adeus, Quando se vai em corpo, sua alma fica nos lembrando das suas lutas armadas. Uma mulher africana é uma flor eternamente amada Em África, não se abandona as pessoas, Um dia precisamos delas! Quando se pode declarar uma vitória tão sólida sem as mulheres? As mulheres não mentem Quando dizem que conseguem, Coragem de gerar, nenhum homem tem! Uma mulher corajosa é africana África dos nossos ancestrais África nossa também! Lizete Sitoe";['legenda_16', 'mocamb_cyber'];MOÇAMBIQUE.docx;DOCX Original;;;;
Moçambique_0017;Moçambique;Ecos da Convenção Nacional sobre o Estado das Mulheres em Moçambique que contou com a presença da Sua Excelência Presidente da Assembleia da República- Dra. Esperança Nhiuane Bias, Sua Excelência Elsbeth Akkerman- Embaixadora dos Países Baixos, Maria Zé Artur- Coordenadora do Board do Observatório das Mulheres, Magnífico Reitor da Universidade Pedagógica Jorge Ferrão, Representante do GAMCVV- Gabinete de Atendimento a Mulheres, Crianças Vítimas de Violência, Secretaria do Estado de Assuntos Sociais, Juízes, IPAJ- Instituto de Patrocínio Jurídico, INE- Instituto Nacional de Estatística, pelos Ministérios da Saúde, Ministério de Género, Criança e Acção Social, Ministério da Justiça e Ministério do Interior, Organizações da Sociedade Civil, representante do SPAS- Serviço Provincial de Assuntos Sociais, Activistas, Academia e Delegadas provenientes de todas Províncias do País. #ConvençãoNacionalsobreoEstadodasMulheres #_SemanadeDireitosHumanos;['#_SemanadeDireitosHumanos', 'legenda_17', '#ConvençãoNacionalsobreoEstadodasMulheres', 'mocamb_cyber'];MOÇAMBIQUE.docx;DOCX Original;;;;
Moçambique_0018;Moçambique;Decorre em Maputo de 19 a 23 de Setembro o 14° Congresso Mundos de Mulheres. Sob o lema Feminismos Africanos, construindo alternativas pra mulheres e para o mundo através de um corredor de saberes que cuida e resiste. Acompanhe amanhã, na tenda dos movimentos sociais a sessão Diálogo no Silêncio e seja parte da inclusão. #ObservatóriodasMulheres #AMAMUS;['#AMAMUS', '#ObservatóriodasMulheres', 'legenda_18', 'mocamb_cyber'];MOÇAMBIQUE.docx;DOCX Original;;;;
Moçambique_0019;Moçambique;Não é apenas a missão da mulher cuidar do lar, é a missão do casal. Tudo é questão de reciprocidade😇. Cuidar do seu lar não reduz a sua masculinidade! Apelamos a todas as mulheres a pautar pela denúncia dos casos de violência✊🏻 #RecomendarÀDenuncia #ObservatorioDasMulheres #PintaroMundodeLaranja #16dias;['legenda_19', '#16dias', 'mocamb_cyber', '#PintaroMundodeLaranja', '#ObservatorioDasMulheres', '#RecomendarÀDenuncia'];MOÇAMBIQUE.docx;DOCX Original;;;;
Moçambique_0020;Moçambique;O Observatório das Mulheres realizou no dia 30 de maio, uma reflexão sobre segurança pública: Repensar a prevenção e combate ao desaparecimento de crianças, raparigas e mulheres no qual juntou diferentes actores das instituições do Estado, Sociedade Civil, estudantes universitários e alunos do ensino secundário, a reflexão teve lugar na Escola Josina Machel, em Maputo. A sessão serviu para sensibilizar os detentores de poder sobre o crescente índice de raptos e sequestros, desaparecimento e assassinatos de mulheres, raparigas e crianças e buscar soluções para o enfrentamento desta problemática. Foram constituídos 2 painéis que discutiram respectivamente sobre “O Estado de Segurança para mulheres e raparigas em Moçambique” e “Políticas Públicas de Prevenção e Resposta: Onde estamos e para onde devemos ir”. A reflexão colocou na agenda pública o debate sobre a problemática da violação dos direitos humanos das mulheres, raparigas e crianças com enfoque na questão do trafico, desaparecimento raptos e assassinatos das mulheres e raparigas. Manifestou-se o compromisso de todos os actores da realização de acções efectivas para a erradicação deste problema bem como para a melhoria do ambiente para o exercício dos direitos humanos das mulheres raparigas e crianças.;['legenda_20', 'mocamb_cyber'];MOÇAMBIQUE.docx;DOCX Original;;;;
Moçambique_0021;Moçambique;Moçambique é um país guiado por uma diversidade de convenções, políticas, estratégias nacionais e declarações internacionais e regionais. O nosso país instituiu um conjunto de mecanismos institucionais para promover a igualdade e o empoderamento das mulheres, operacionalizados através da Política de Género, da Lei da Família, da Lei sobre a Violência contra as mulheres, da Lei de prevenção e combate às uniões prematuras e, de outras políticas, estratégias e planos nacionais e sectoriais. No entanto, apesar da existência de inúmeros instrumentos legais de protecção as mulheres, são recorrentes os casos de violações de direitos humanos das mulheres como tem sido visualizado através dos meios de comunicação naciona que reportam diariamente casos de violações sexuais de mulheres, raparigas e crianças, desaparecimentos e assassinatos de mulheres em locais públicos e privados. Na tua opinião, que medidas alternativas e eficazes podem ser tomadas para garantir a segurança efectiva das mulheres em Moçambique? Comente aqui;['legenda_21', 'mocamb_cyber'];MOÇAMBIQUE.docx;DOCX Original;;;;
Moçambique_0022;Moçambique;Pediu-me perdão mas como eu vou esquecer que ele levantou a mão? Como apagar as noites onde seu lado da cama não me esquentava, às inúmeras vezes que seu corpo exalava embriaguez e sem nenhuma sensatez entrava por aquela porta! Olha! Faz tempo que não ti vejo aqui... É sim, minha mãe pode ter perdoado mas eu não esqueço do pedaço de vidro que a levaria para longe mim. E, olha minha mente tem desenhado situações onde ela morria, eu ia junto e você sorria. E talvez ela até já tenha pensado ir se jogar do terraço enquanto você andava em amassos. Haaa podridão da terra, levantou a mão devia partir desta para pior sim. Preferia ver você em uma poça do que uma criança morta a fome, Pois agressor, causa dor, mata sua vida e no fim pede desculpas. (Desculpas amor, foi sem querer “voz fina”. Desculpa meu bem estava sobrecarregado, desculpa mas você pediu). Riso, sim ela pediu, Pediu juntar-se a um homem insensato, foi enganada, maltratada, traída e humilhada até que preferiu levar sua alma a repousar e olha você nem vai por ela pagar... Então, antes de pensar que sou sua amiga reflecte que a morte é o preço que não desejo bem a você. Eu nunca vou defender um agressor! By: Letícia Argentina;['legenda_22', 'mocamb_cyber'];MOÇAMBIQUE.docx;DOCX Original;;;;
Moçambique_0023;Moçambique;O Amor é sinónimo de respeito e cuidado. Celebramos o dia São Valentim refletindo sobre o verdadeiro significado de amar. O significa amar para ti ? Deixe aqui o teu comentário #AmarÉCuidar #JustiçaPelaCelinas #FeminicidioÉCrime Cartaz produzido por: Organizações da Sociedade Civil, colectivos de movimentos e Activistas;['mocamb_cyber', '#JustiçaPelaCelinas', '#FeminicidioÉCrime', '#AmarÉCuidar', 'legenda_23'];MOÇAMBIQUE.docx;DOCX Original;;;;
Moçambique_0024;Moçambique;"Numa noite crua e nua decidiste te deitar... Debaixo da lua sobre as nuvens Despiste o corpo, libertaste a alma para um belo desposar Sem proteção, corpo tombado Prazer desperdiçado, corpo castigado e desapontado"" Eis o mês do Amor, cuide de si e da sua saúde. Um momento de prazer sem proteção pode te custar a vida! Proteja-se. De: Aissa Abdul Karimo";['legenda_24', 'mocamb_cyber'];MOÇAMBIQUE.docx;DOCX Original;;;;
Moçambique_0025;Moçambique;Decorre hoje dia 19 de dezembro em Maputo, a Convenção Nacional sobre o Estado das Mulheres no sector Informal. A convenção conta com intervenientes e participantes oriundos de Instituições Estatais, Organizações da Sociedade Civil, Activistas, jovens e mulheres do sector informal. Constitui objectivo desta convenção discutir e refletir sobre os desafios das mulheres no sector informal e conjuntamente buscar alternativas que contribuam para um comércio informal sustentável.;['legenda_25', 'mocamb_cyber'];MOÇAMBIQUE.docx;DOCX Original;;;;
Moçambique_0026;Moçambique;"A Assembleia da República aprovou na passada quinta-feira (dia 03 de agosto) a proposta da revisão da lei de trabalho e traz algumas inovações como: 1. Acrescenta o período de licença de maternidade sessenta (60) para noventa (90) dias a trabalhadora tem direito além das férias normais, a uma licença por maternidade de noventa dia consecutivos que pode ter início vinte dias antes da data provável do parto e já o homem tem direito a uma licença por paternidade de sete dias, iniciada no dia seguinte ao do nascimento da criança; 2. Assédio e suas penalizações (Quando o assédio for praticado pelo empregador, superior hierárquico ou mandatário e confere ao trabalhador direito a indemnização de 20 vezes o salário mínimo do sector de actividade, sem prejuízo de procedimento judicial) 3. Horário de Trabalho em regime de Alternância Fonte (Rádio Moçambique) o que acha a respeito da proposta de lei revista ?";['legenda_26', 'mocamb_cyber'];MOÇAMBIQUE.docx;DOCX Original;;;;
Moçambique_0027;Moçambique;Acontecendo o primeiro Desabafo das Saturadas que é uma roda de conversa que junta mulheres que desabafam e partilham as suas histórias.;['legenda_27', 'mocamb_cyber'];MOÇAMBIQUE.docx;DOCX Original;;;;
Moçambique_0028;Moçambique;CNDH presta Solidariedade as manifestantes A Comissão Nacional dos Direitos Humanos, entidade de direito público, aproximou-se ao Observatório das Mulheres e a ActionAid para prestar Solidariedade as activistas envolvidas na Manifestação boicotada pela Polícia e demonstrar interesse em seguir o caso. Algumas das activistas violentadas reportaram a CNDH os abusos, tratamentos cruéis, desumanos e degradantes protagonizados pelos Agentes da PRM e da Polícia Municipal que dirigiam a acção de desobediência e abuso de poder.;['legenda_28', 'mocamb_cyber'];MOÇAMBIQUE.docx;DOCX Original;;;;
Moçambique_0029;Moçambique;Teatro sobre uniões prematuras no mercado Goto, em Sofala O grupo Nyafuza realizou uma sessão teatral sobre uniões prematuras no mercado Goto, cidade da Beira, na província de Sofala. Trata-se de uma peça onde o pai de uma menor de 14 anos pretende forçar a sua filha de 14 anos de idade a uma união. A união foi abortada por um primo que explicou ao pai da menor que se tratava de um crime. A apresentação da peça teve lugar a 11 de Abril e contou com a presença de oficias do Gabinete de Atendimento a Família e Menor Vítima de Violência (GAFMVV), comerciantes e a população local. Na sessão, coordenada pelo Rede de Protecção da Criança em Sofala (SOPROC), houve também sensibilização por parte do GAFMVV, que abordou sobre os mecanismos de denúncias e a lei que previne e combate as uniões prematuras. Refira-se que a sessão teatral é realizada no âmbito do projecto “Enriquecendo a participação activa da sociedade civil para promoção da Igualdade de Género e o Empoderamento das mulheres e Raparigas” realizado pelo Fórum Mulher e parceiros do Programa de Apoio aos Actores Não Estatais (PAANE), que conta com apoio da União Europeia em Moçambique.;['legenda_29', 'mocamb_cyber'];MOÇAMBIQUE.docx;DOCX Original;;;;
